year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,0,0,-137,2,0,-212,52,24,63
1988,1,0,-115,3,0,-145,49,33,77
1989,5,0,-108,4,0,-221,47,33,31
1990,5,0,-106,5,0,-220,58,20,37
1991,5,0,-197,4,0,-246,50,27,10
1992,1,0,-95,3,0,-145,54,30,66
1993,0,0,-169,3,0,-266,50,20,50
1994,3,0,-198,4,0,-296,45,29,34
1995,1,0,-135,0,0,-206,44,31,44
1996,0,0,-135,3,0,-256,54,29,54
1997,7,0,-223,2,0,-280,49,28,93
1998,10,0,-120,1,0,-185,46,26,46
1999,0,0,-140,2,0,-163,56,21,65
2000,2,0,-216,3,0,-288,52,28,55
2001,0,0,-119,5,0,-200,49,25,28
2002,0,0,-148,3,0,-208,56,20,33
2003,1,0,-95,4,0,-107,56,26,68
2004,0,0,-114,5,0,-168,61,36,39
2005,5,0,-94,4,0,-229,47,39,37
2006,1,0,-112,3,0,-95,52,47,79
2007,2,0,-129,3,0,-199,37,34,63
2008,0,0,-178,2,0,-179,54,28,87
2009,7,0,-160,2,0,-229,53,31,38
2010,3,0,-155,3,0,-203,46,23,64
2011,4,0,-122,3,0,-172,54,32,33
2012,2,0,-98,7,0,-213,49,14,33
2013,3,0,-108,5,0,-217,46,16,39
2014,2,0,-141,2,0,-202,49,15,74
2015,3,0,-171,3,0,-233,53,33,47
2016,4,0,-136,5,0,-105,59,38,55
2016
2017,1,0,-147,5,0,-206,49,21,45
2018,2,0,-160,5,0,-245,42,11,38
2019,1,0,-167,8,0,-189,49,17,23
2020,5,0,-195,6,0,-293,32,22,31
2021,5,0,-186,3,0,-279,50,28,54
2022,4,0,-180,6,0,-198,50,37,12
2023,5,0,-174,4,0,-306,42,23,29
2024,5,0,-268,6,0,-361,36,11,59
2025,5,0,-114,4,0,-203,54,20,35
2026,12,0,-230,3,0,-297,37,27,55
2027,4,0,-167,4,0,-276,44,6,60
2028,4,0,-109,3,0,-159,45,20,57
2029,0,0,-193,2,0,-318,47,11,36
2030,4,0,-183,4,0,-271,38,17,61
2031,1,0,-172,5,0,-258,49,29,26
2032,4,0,-136,5,0,-240,43,13,34
2033,5,0,-128,2,0,-134,39,14,49
2034,4,0,-140,5,0,-168,44,13,41
2035,8,0,-173,8,0,-337,42,18,17
2036,3,0,-135,5,0,-220,55,17,26
2037,1,0,-187,7,0,-300,49,20,6
2038,2,0,-170,2,0,-228,39,28,43
2039,3,0,-113,3,0,-176,59,22,44
2040,3,0,-130,5,0,-183,42,14,34
2041,4,0,-152,4,0,-195,41,21,78
2042,3,0,-164,6,0,-280,39,22,36
2043,6,0,-82,6,0,-210,49,12,26
2044,4,0,-139,5,0,-245,49,14,28
2045,6,0,-105,0,0,-210,52,20,70
2046,1,0,-131,4,0,-249,51,16,33
