year,annual-estival-days
1987,1
1988,2
1989,13
1990,2
1991,7
1992,6
1993,0
1994,18
1995,12
1996,0
1997,22
1998,2
1999,17
2000,6
2001,17
2002,27
2003,19
2004,8
2005,11
2006,24
2007,9
2008,14
2009,14
2010,16
2011,5
2012,10
2013,13
2014,23
2015,6
2016,18
