year,annual-precipitations
1987,406
1988,483
1989,279
1990,407
1991,403
1992,401
1993,564
1994,648
1995,519
1996,372
1997,440
1998,589
1999,542
2000,804
2001,603
2002,699
2003,563
2004,703
2005,522
2006,768
2007,931
2008,761
2009,644
2010,696
2011,746
2012,697
2013,714
2014,856
2015,835
2016,675
