year,annual-frozen-days
1987,107
1988,118
1989,104
1990,83
1991,80
1992,121
1993,124
1994,70
1995,115
1996,101
1997,50
1998,80
1999,107
2000,86
2001,84
2002,40
2003,110
2004,100
2005,111
2006,97
2007,63
2008,109
2009,114
2010,81
2011,57
2012,93
2013,89
2014,49
2015,63
2016,100
