year,annual-average-temperature
1987,10.6
1988,10.1
1989,10.9
1990,11.2
1991,10.9
1992,10.2
1993,10.1
1994,11.6
1995,11.1
1996,10.5
1997,12.3
1998,11.7
1999,11.4
2000,11.5
2001,11.7
2002,12.3
2003,11.6
2004,11.0
2005,11.4
2006,11.7
2007,11.4
2008,10.7
2009,11.3
2010,11.1
2011,13.1
2012,12.4
2013,11.2
2014,12.3
2015,13.6
2016,11.3
