year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,3,1,-358,8,7,-592,38,13,6
1988,1,0,-369,11,1,-613,41,12,25
1989,0,8,-328,7,0,-559,61,18,17
1990,2,2,-387,8,0,-617,46,5,57
1991,0,4,-280,9,1,-553,54,17,19
1992,4,3,-377,8,1,-589,36,7,37
1993,0,1,-309,7,5,-520,47,9,29
1994,5,0,-352,9,1,-625,41,13,22
1995,0,4,-251,9,1,-517,34,18,35
1996,2,3,-354,9,2,-618,44,7,18
1997,5,1,-347,8,0,-631,48,16,11
1998,2,1,-312,10,3,-575,57,14,31
1999,1,1,-315,10,0,-563,45,11,32
2000,0,5,-367,9,3,-673,43,24,18
2001,8,3,-419,9,2,-621,41,20,13
2002,1,1,-316,8,0,-584,53,18,15
2003,1,1,-381,9,1,-611,41,16,15
2004,0,0,-234,9,0,-528,50,26,35
2005,6,0,-257,9,0,-597,41,24,8
2006,1,0,-247,8,5,-553,47,18,22
2007,1,5,-377,10,0,-594,41,13,18
2008,0,4,-324,9,0,-536,45,10,44
2009,0,2,-237,8,0,-528,53,31,27
2010,0,0,-223,9,0,-516,41,6,42
2011,1,8,-203,5,3,-457,64,25,31
2012,0,8,-314,9,0,-565,53,11,34
2013,1,1,-216,9,0,-571,49,10,31
2014,0,5,-220,10,0,-477,68,7,13
2015,2,1,-273,10,9,-650,43,17,20
2016,0,0,-291,9,0,-589,56,21,4
2016
2017,1,0,-254,8,7,-512,42,13,52
2018,6,0,-349,8,8,-605,33,1,60
2019,8,0,-408,8,2,-602,31,9,29
2020,11,1,-334,11,7,-670,38,13,28
2021,1,0,-362,8,1,-616,45,6,55
2022,8,2,-241,7,7,-497,52,4,16
2023,2,0,-408,11,15,-697,38,14,56
2024,11,6,-532,4,21,-787,29,10,76
2025,0,1,-359,12,0,-567,50,23,56
2026,18,0,-468,9,8,-755,24,3,36
2027,13,0,-426,7,12,-711,46,11,15
2028,0,4,-347,8,9,-596,46,6,38
2029,5,0,-327,7,6,-589,30,13,65
2030,11,0,-480,8,12,-667,22,15,46
2031,8,0,-343,9,10,-632,44,23,18
2032,11,0,-346,9,6,-617,34,7,51
2033,14,0,-357,9,14,-687,37,14,30
2034,8,0,-395,9,1,-696,37,10,69
2035,0,1,-309,7,21,-644,43,4,34
2036,7,0,-414,9,4,-658,31,19,100
2037,12,0,-404,8,10,-667,32,5,30
2038,2,0,-433,10,1,-585,23,8,16
2039,23,0,-505,8,1,-744,28,12,45
2040,1,4,-244,9,16,-609,50,13,55
2041,1,0,-401,7,17,-673,41,9,56
2042,0,0,-317,8,7,-572,53,9,19
2043,4,2,-331,8,5,-653,40,9,32
2044,6,1,-352,9,18,-695,37,10,17
2045,14,0,-383,9,5,-631,37,7,75
2046,13,0,-402,9,8,-662,36,1,44

min.,,,,0,,,0
max.,,,,11,,,72
steps.,,,,12,,,10
decimals
