year,annual-average-temperature
1987,7.3
1988,9.1
1989,10.0
1990,9.9
1991,9.0
1992,9.8
1993,8.6
1994,10.1
1995,8.9
1996,6.9
1997,8.8
1998,9.5
1999,9.8
2000,10.5
2001,9.3
2002,9.8
2003,9.7
2004,9.0
2005,9.1
2006,9.7
2007,10.2
2008,9.9
2009,9.3
2010,7.9
2011,10.0
2012,9.4
2013,8.8
2014,10.7
2015,10.5
2016,9.9

min,6
max,14
steps,9
decimal
