year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,534,627,-252,-331,72,9.5,3716,30,17.0,82
1988,586,603,-172,-313,87,8.9,3408,35,18.9,85
1989,670,617,-120,-222,72,10.1,3772,34,16.4,49
1990,612,604,-156,-245,64,9.4,3650,37,17.9,88
1991,664,709,-264,-328,45,9.2,3569,29,16.0,90
1992,556,569,-172,-242,46,9.1,3414,32,16.8,71
1993,582,778,-409,-486,102,9.2,3641,65,18.8,102
1994,569,728,-410,-375,-15,9.3,3624,33,17.9,84
1995,708,619,-85,-230,90,9.7,3718,47,18.3,80
1996,537,693,-389,-354,-17,9.0,3431,39,18.1,82
1997,616,665,-271,-373,80,8.9,3429,24,15.7,95
1998,637,596,-106,-230,85,8.6,3456,35,16.4,78
1999,628,745,-356,-413,33,8.9,3447,19,17.4,89
2000,739,711,-185,-277,56,9.1,3503,38,17.3,78
2001,630,583,-115,-237,70,9.1,3490,27,16.3,84
2002,575,581,-163,-315,105,8.5,3307,27,17.3,103
2003,618,629,-176,-264,74,9.8,3675,48,18.4,73
2004,562,614,-227,-312,75,9.4,3614,32,16.9,87
2005,570,645,-227,-360,62,9.3,3567,33,17.9,101
2006,599,633,-203,-255,62,9.5,3763,44,18.1,79
2007,574,608,-200,-327,77,9.1,3470,35,16.8,99
2008,790,556,81,-80,103,8.3,3410,22,16.1,96
2009,776,605,-24,-151,110,10.2,3788,27,15.1,68
2010,571,557,-161,-193,0,9.2,3481,16,15.5,60
2011,762,626,-35,-225,154,10.4,3896,42,17.8,51
2012,651,634,-144,-292,93,9.4,3595,33,17.2,75
2013,673,619,-113,-192,32,9.2,3636,43,18.4,99
2014,578,632,-219,-324,67,8.8,3515,46,18.1,104
2015,594,555,-127,-200,38,8.5,3259,18,14.4,79
2016,748,587,13,-160,108,8.6,3375,23,17.5,93
2016
2017,672,587,-99,-198,62,10.9,4018,39,16.9,41
2018,634,629,-186,-246,22,11.8,4335,47,19.0,33
2019,509,617,-277,-308,31,9.7,3653,33,16.0,71
2020,562,630,-252,-295,25,10.6,4007,38,17.0,70
2021,617,731,-344,-309,-13,10.3,3868,41,18.1,75
2022,527,614,-266,-366,77,10.4,3915,44,18.0,88
2023,681,768,-319,-359,44,10.7,4007,42,17.8,66
2024,627,683,-275,-293,12,10.0,3737,36,17.2,63
2025,674,629,-132,-190,39,11.2,4101,52,18.1,45
2026,574,727,-387,-372,-13,10.7,4026,52,18.3,69
2027,580,669,-319,-337,6,9.6,3617,28,17.0,70
2028,668,625,-118,-259,117,10.4,3886,49,18.1,67
2029,621,752,-397,-405,11,10.2,3788,45,17.7,70
2030,571,667,-355,-337,-30,10.3,3808,34,16.4,62
2031,567,598,-191,-290,73,10.5,3882,35,17.0,66
2032,413,657,-429,-433,-20,10.8,4081,53,17.7,68
2033,570,595,-206,-285,79,10.9,4037,41,18.8,60
2034,534,625,-269,-289,2,9.5,3605,47,18.5,99
2035,514,610,-273,-330,27,10.8,4044,53,18.6,60
2036,571,592,-196,-268,58,10.9,4007,48,18.1,37
2037,561,644,-259,-355,84,10.3,3845,51,18.6,78
2038,551,581,-204,-261,9,10.0,3744,24,16.9,61
2039,418,593,-356,-374,42,10.0,3687,30,17.5,60
2040,609,599,-183,-169,-7,10.5,3874,49,17.7,59
2041,795,619,8,-110,50,10.7,3973,27,17.5,62
2042,598,595,-183,-181,22,10.3,3846,38,17.3,81
2043,666,620,-140,-195,1,10.8,4068,48,17.5,54
2044,638,603,-153,-241,60,10.5,3912,41,16.6,61
2045,644,559,-85,-156,38,9.5,3622,23,16.5,90
2046,461,601,-320,-276,-39,10.7,3999,43,18.7,55

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

