year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,974,892,-244,-504,297,14.2,5187,94,23.1,22
1988,528,887,-710,-726,48,15.1,5506,86,22.5,3
1989,591,885,-637,-661,91,14.6,5339,102,22.0,19
1990,549,899,-685,-624,-51,14.4,5272,101,21.8,24
1991,521,955,-860,-684,-90,14.5,5303,98,21.4,17
1992,693,877,-533,-496,12,14.8,5386,96,21.9,22
1993,459,970,-901,-771,-55,14.2,5197,106,22.3,17
1994,713,924,-597,-607,64,14.1,5161,95,22.0,23
1995,692,821,-441,-626,96,13.9,5061,82,20.6,29
1996,750,940,-572,-719,220,14.4,5247,89,21.5,20
1997,571,957,-783,-661,-3,14.2,5185,94,22.3,15
1998,776,820,-335,-542,173,12.7,4672,76,21.6,55
1999,825,916,-479,-490,27,14.1,5160,101,22.2,26
2000,532,919,-780,-704,-39,13.9,5092,87,21.6,22
2001,494,865,-695,-663,-24,14.6,5339,89,22.2,13
2002,477,875,-731,-710,69,14.2,5205,91,21.3,33
2003,580,826,-586,-564,88,13.8,5050,71,20.3,32
2004,848,888,-392,-622,227,14.3,5217,113,22.3,33
2005,679,880,-542,-543,-3,14.3,5217,95,21.1,20
2006,526,852,-663,-574,-67,13.7,5000,90,21.0,32
2007,579,899,-663,-680,123,13.9,5091,95,22.1,37
2008,564,859,-630,-640,93,14.0,5132,83,21.9,29
2009,539,819,-612,-672,51,14.2,5180,71,20.5,20
2010,774,871,-450,-553,10,14.7,5374,93,22.3,21
2011,869,838,-300,-431,140,13.9,5081,86,21.4,33
2012,769,873,-419,-610,136,13.6,4990,99,20.2,45
2013,520,863,-651,-643,11,13.7,5013,84,21.7,30
2014,657,855,-518,-679,198,13.9,5098,91,21.7,29
2015,589,885,-612,-691,96,14.0,5136,92,21.2,34
2016,719,813,-436,-407,-21,14.1,5145,82,22.1,23
2016
2017,843,945,-442,-571,202,15.7,5746,143,24.5,5
2018,622,967,-703,-679,41,15.9,5813,114,22.6,16
2019,723,913,-532,-461,10,15.3,5569,98,23.0,11
2020,962,940,-319,-649,289,15.5,5664,105,23.6,11
2021,814,973,-559,-648,187,15.4,5615,107,23.2,4
2022,550,906,-685,-596,-12,15.4,5637,122,22.7,16
2023,1038,985,-318,-541,332,15.6,5704,116,23.0,9
2024,746,952,-595,-644,171,14.7,5374,100,23.5,30
2025,764,892,-460,-600,99,15.8,5758,112,23.2,10
2026,455,926,-866,-769,13,15.1,5518,105,22.8,9
2027,544,1005,-874,-801,-38,15.5,5665,107,23.0,8
2028,743,901,-489,-672,117,14.9,5457,108,22.6,17
2029,664,1023,-756,-905,218,15.2,5536,127,23.0,12
2030,731,1011,-674,-766,74,15.5,5641,118,24.0,13
2031,761,866,-448,-598,204,15.5,5651,104,22.3,6
2032,710,935,-553,-735,205,15.3,5589,103,24.0,13
2033,736,900,-500,-629,184,15.0,5461,101,22.0,15
2034,605,933,-680,-703,85,15.9,5798,116,23.5,13
2035,1020,943,-263,-693,256,15.9,5804,133,24.8,11
2036,568,908,-679,-710,113,14.9,5438,93,22.6,9
2037,685,949,-620,-696,82,15.9,5809,128,24.3,14
2038,1012,907,-221,-640,387,15.3,5584,110,23.3,6
2039,701,955,-607,-697,124,15.7,5720,125,24.4,11
2040,441,956,-872,-782,-87,15.9,5834,120,23.6,8
2041,926,883,-296,-544,221,14.9,5445,110,23.8,22
2042,548,940,-736,-731,87,16.2,5909,130,24.1,10
2043,894,940,-385,-562,127,15.3,5568,122,24.6,22
2044,755,897,-498,-619,138,16.4,5995,121,22.6,3
2045,692,877,-541,-459,48,15.7,5722,91,22.1,5
2046,607,902,-640,-695,153,15.0,5483,117,23.2,22

min,400,650,,,,12,4500,60,19
max,1100,1150,,,,18,6500,150,25
steps,10,11,,,,7,11,10,7
decimal



