year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,21,0,-77,5,0,-319,52,21,32
1988,20,0,-50,6,9,-304,58,1,106
1989,31,1,-118,7,8,-400,50,10,48
1990,10,3,-123,6,1,-316,54,11,89
1991,13,2,-72,6,0,-330,61,19,31
1992,16,1,-117,5,9,-342,58,12,71
1993,29,1,-205,8,4,-466,50,22,74
1994,18,1,-83,6,3,-301,67,15,133
1995,33,0,-82,4,15,-338,42,9,85
1996,16,0,-22,4,3,-235,55,11,53
1997,29,3,-243,9,0,-525,43,4,82
1998,13,0,-163,8,1,-367,40,9,50
1999,14,0,-162,4,2,-319,60,15,174
2000,20,1,-73,4,2,-230,49,13,190
2001,26,2,-149,8,3,-396,51,16,61
2002,18,1,-127,5,1,-365,54,5,50
2003,21,0,-60,6,2,-321,49,16,52
2004,21,1,-88,8,7,-302,57,12,102
2005,19,2,-148,6,15,-393,60,9,100
2006,21,1,-118,9,5,-424,53,17,29
2007,17,0,-78,8,15,-344,59,6,77
2008,26,0,-49,7,2,-239,51,8,72
2009,28,0,-200,5,10,-462,50,13,71
2010,22,0,-102,7,11,-383,63,9,108
2011,17,0,-111,9,8,-355,60,15,76
2012,28,0,-61,6,5,-339,46,20,41
2013,15,2,-112,3,2,-298,57,14,111
2014,9,0,-71,4,6,-337,68,13,54
2015,17,0,-48,4,7,-203,53,11,127
2016,35,2,-218,7,2,-450,33,13,66
2016
2017,23,2,-188,8,4,-421,47,1,82
2018,21,1,-140,6,20,-421,54,4,66
2019,36,0,-206,8,22,-482,39,4,63
2020,19,1,-56,7,1,-349,49,5,160
2021,37,2,-265,8,13,-590,33,5,41
2022,31,1,-201,8,10,-472,47,4,69
2023,54,0,-244,7,16,-565,34,6,90
2024,45,0,-223,7,16,-523,40,7,58
2025,37,0,-216,10,18,-503,48,7,39
2026,21,0,-161,5,16,-432,56,2,151
2027,27,0,-199,9,17,-513,47,14,37
2028,52,0,-241,9,21,-530,26,4,48
2029,41,0,-245,7,15,-529,33,14,48
2030,38,0,-225,9,22,-555,53,13,99
2031,53,0,-195,9,8,-478,33,3,18
2032,37,0,-227,9,5,-442,30,4,124
2033,28,0,-201,6,16,-466,43,12,70
2034,23,0,-232,9,12,-526,50,2,37
2035,26,0,-216,8,7,-452,41,4,98
2036,40,0,-131,4,9,-370,27,4,83
2037,30,0,-196,7,4,-461,48,2,47
2038,24,1,-165,7,9,-411,57,4,74
2039,33,0,-161,8,7,-475,50,17,37
2040,33,1,-208,7,12,-518,43,2,26
2041,25,0,-225,5,17,-517,50,6,62
2042,39,0,-207,7,14,-519,41,10,83
2043,16,0,-112,4,8,-317,50,6,39
2044,45,0,-231,7,11,-504,34,3,82
2045,28,0,-212,8,16,-445,42,8,88
2046,31,0,-162,7,3,-445,46,8,24
