year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,555,717,-421,-459,23,12.3,4507,64,19.4,34
1988,645,708,-320,-366,24,12.1,4458,53,19.3,38
1989,589,763,-406,-523,109,12.2,4459,84,20.9,47
1990,535,710,-429,-449,-19,12.2,4478,49,19.5,31
1991,552,758,-518,-487,-13,11.4,4196,46,18.7,47
1992,714,698,-239,-422,127,12.2,4484,64,20.3,31
1993,598,818,-545,-572,45,12.3,4491,72,20.1,38
1994,655,751,-418,-350,-14,12.0,4425,52,19.4,33
1995,711,752,-301,-383,73,12.9,4705,70,19.8,17
1996,829,780,-270,-374,36,12.2,4462,63,20.2,39
1997,580,793,-515,-601,58,12.3,4501,49,18.7,39
1998,525,700,-423,-483,111,12.1,4460,52,19.3,43
1999,721,793,-406,-454,40,12.0,4393,69,20.0,45
2000,728,800,-387,-348,-33,12.0,4392,52,19.0,42
2001,555,717,-409,-479,40,11.9,4399,70,20.3,70
2002,559,647,-334,-405,51,11.7,4296,33,17.6,27
2003,634,739,-367,-458,98,12.5,4571,70,20.0,30
2004,805,708,-161,-378,108,11.8,4335,60,19.3,37
2005,626,746,-356,-467,52,11.9,4353,59,20.2,26
2006,621,729,-370,-502,66,12.3,4516,66,20.5,37
2007,615,712,-344,-453,65,12.2,4478,57,20.3,24
2008,778,716,-182,-319,97,12.7,4633,67,20.2,19
2009,589,752,-414,-518,72,12.6,4617,80,20.9,32
2010,584,696,-364,-420,34,12.1,4446,65,20.1,37
2011,574,705,-386,-449,40,12.2,4486,55,19.8,35
2012,584,722,-385,-387,-1,12.1,4423,65,19.9,44
2013,671,697,-260,-409,76,11.3,4134,48,19.2,52
2014,525,703,-438,-416,42,12.3,4526,62,20.5,36
2015,692,705,-272,-290,23,12.3,4537,56,19.4,36
2016,419,765,-598,-576,-29,12.2,4477,74,19.3,51
2016
2017,486,703,-485,-493,16,12.8,4678,66,19.8,21
2018,520,711,-424,-480,42,12.8,4655,69,20.6,21
2019,499,758,-516,-562,51,13.9,5090,85,21.6,10
2020,710,694,-219,-319,63,12.9,4724,65,19.6,11
2021,453,861,-706,-713,31,13.3,4849,94,20.8,22
2022,558,747,-449,-527,73,13.5,4923,87,21.3,14
2023,599,933,-685,-710,56,14.3,5218,105,21.4,9
2024,511,848,-665,-603,-33,13.6,4995,107,22.1,21
2025,490,748,-504,-621,63,13.1,4781,78,20.9,28
2026,606,829,-566,-459,-10,13.8,5041,81,21.9,10
2027,584,836,-545,-638,76,12.5,4596,86,22.0,31
2028,453,813,-629,-652,36,14.4,5281,121,22.6,18
2029,416,880,-819,-678,-63,14.1,5152,103,21.6,31
2030,602,874,-591,-608,63,13.3,4871,107,23.1,40
2031,485,775,-542,-618,55,13.4,4912,103,20.8,20
2032,640,766,-370,-505,112,13.2,4818,85,20.8,19
2033,645,757,-352,-479,126,12.7,4647,77,21.3,26
2034,401,744,-619,-604,-17,13.2,4825,77,20.7,13
2035,491,744,-535,-525,31,13.6,4953,73,20.1,9
2036,741,792,-290,-415,133,13.2,4839,100,21.2,16
2037,508,760,-518,-515,3,13.4,4906,94,21.3,9
2038,551,750,-446,-405,-15,13.1,4786,83,21.1,12
2039,486,752,-518,-532,62,12.9,4730,87,21.2,24
2040,486,760,-524,-570,19,13.1,4810,90,21.9,32
2041,517,753,-505,-574,83,13.8,5035,82,20.7,15
2042,606,797,-454,-548,53,13.9,5086,110,22.0,27
2043,605,728,-382,-458,84,13.3,4868,75,20.8,29
2044,689,787,-347,-585,216,13.8,5044,97,21.5,18
2045,489,741,-517,-554,78,14.0,5128,80,21.1,9
2046,568,746,-437,-523,125,13.0,4754,81,20.9,24

min,300,500,,,,10,4000,40,17
max,900,1000,,,,16,6000,130,25
steps,11,11,,,,7,11,10,9
decimal



