year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,745,665,-125,-285,107,11.3,4175,56,18.9,46
1988,603,590,-194,-226,13,10.7,3949,36,18.2,49
1989,728,610,-93,-196,91,10.1,3763,36,17.8,74
1990,783,608,-24,-227,133,10.3,3814,52,18.6,63
1991,681,733,-294,-354,64,10.1,3751,60,19.5,83
1992,593,617,-237,-347,56,10.2,3843,49,18.4,73
1993,708,723,-292,-314,28,10.0,3706,24,16.5,57
1994,784,725,-220,-321,74,11.0,4105,37,17.2,70
1995,668,617,-164,-370,65,10.4,3848,37,18.4,72
1996,580,732,-460,-456,-7,10.3,3813,53,18.3,73
1997,648,729,-327,-368,-2,10.1,3774,46,17.9,76
1998,815,596,20,-103,75,10.0,3797,42,17.4,71
1999,643,681,-328,-267,-32,10.1,3736,20,16.6,37
2000,721,761,-318,-436,95,11.3,4182,50,18.1,52
2001,767,618,-64,-151,56,11.0,4057,34,17.4,64
2002,838,612,13,-89,47,10.4,3870,28,17.0,70
2003,755,611,-54,-208,108,10.0,3733,40,16.9,63
2004,662,603,-177,-258,47,10.6,3911,34,16.3,59
2005,603,646,-256,-353,68,11.5,4249,44,17.8,48
2006,695,600,-111,-233,70,10.8,3992,22,16.2,41
2007,874,639,36,-105,114,10.6,3992,46,19.0,67
2008,872,619,56,-113,76,10.6,3898,50,17.8,62
2009,702,628,-136,-225,36,10.3,3859,43,18.7,74
2010,548,651,-327,-442,26,11.1,4134,61,18.6,73
2011,675,651,-183,-268,-9,10.6,3934,44,17.2,57
2012,862,615,21,-62,70,10.8,3999,31,17.7,60
2013,883,655,12,-137,95,11.5,4244,44,18.1,42
2014,553,598,-246,-305,48,10.1,3775,26,16.9,55
2015,798,647,-47,-137,58,10.4,3873,56,19.5,67
2016,841,640,-2,-217,107,11.1,4090,65,18.9,54
2016
2017,662,773,-320,-428,44,13.0,4775,107,22.3,44
2018,639,672,-242,-373,73,11.3,4172,69,20.2,68
2019,667,683,-224,-430,159,12.1,4452,74,19.5,53
2020,668,643,-188,-263,66,11.6,4264,63,20.1,47
2021,675,828,-450,-602,86,13.0,4744,88,20.5,36
2022,520,696,-391,-453,45,11.8,4362,90,20.0,57
2023,624,751,-407,-535,15,11.9,4369,69,20.2,26
2024,683,792,-387,-435,19,12.2,4476,76,19.9,35
2025,571,700,-338,-420,39,12.7,4644,85,19.3,39
2026,708,759,-358,-426,43,11.9,4358,71,20.5,40
2027,536,744,-465,-523,45,11.7,4307,73,20.3,40
2028,716,647,-140,-283,76,12.1,4433,87,20.6,36
2029,491,802,-610,-586,-65,11.5,4228,70,20.3,50
2030,592,780,-464,-496,-28,11.9,4372,66,19.0,53
2031,699,686,-198,-363,137,12.8,4748,91,19.8,30
2032,561,678,-336,-439,62,12.6,4613,67,19.3,27
2033,579,706,-337,-464,130,12.3,4534,78,19.8,41
2034,679,701,-243,-346,46,12.6,4616,78,19.3,35
2035,561,693,-339,-410,20,11.9,4351,82,20.6,50
2036,656,658,-218,-415,102,12.5,4577,65,19.0,22
2037,546,706,-368,-471,22,12.6,4610,83,20.4,33
2038,536,696,-368,-445,58,12.0,4422,72,18.9,41
2039,563,665,-311,-365,91,11.4,4211,62,19.1,44
2040,638,686,-253,-411,93,11.9,4407,83,20.9,49
2041,665,652,-212,-302,49,12.6,4620,63,20.6,31
2042,688,684,-210,-357,76,11.6,4276,70,19.5,59
2043,725,682,-167,-330,119,12.2,4454,74,19.2,37
2044,681,677,-208,-284,51,11.5,4246,65,18.9,55
2045,608,676,-276,-377,97,12.2,4461,68,19.9,42
2046,649,668,-225,-345,38,11.7,4331,77,20.4,47

min,500,500,,,,9,3000,,15
max,1000,1000,,,,15,5000,,24
steps,11,11,,,,7,11,,6
decimal
