year,annual-average-temperature
1987,10.1
1988,11.3
1989,11.6
1990,11.7
1991,10.7
1992,10.9
1993,10.6
1994,11.8
1995,11.1
1996,10.1
1997,11.4
1998,10.9
1999,11.5
2000,11.8
2001,11.1
2002,11.8
2003,12.0
2004,10.7
2005,11.1
2006,11.7
2007,11.3
2008,10.9
2009,11.3
2010,10.2
2011,12.2
2012,11.3
2013,10.7
2014,12.0
2015,11.9
2016,11.1

min,8
max,14
steps,7
decimal
