year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,18,0,-72,3,12,-249,44,19,118
1988,5,1,-58,4,6,-169,56,19,91
1989,11,1,5,5,0,-129,58,39,100
1990,13,7,-9,6,3,-223,75,31,133
1991,12,4,-39,4,9,-297,68,34,122
1992,23,3,-130,4,4,-267,60,27,84
1993,9,3,-92,4,0,-287,58,20,118
1994,14,1,-36,3,0,-221,48,24,92
1995,7,3,-70,8,6,-260,64,19,28
1996,15,8,-140,6,3,-363,59,36,78
1997,20,2,-105,3,6,-286,49,16,120
1998,17,1,-50,5,2,-158,56,43,211
1999,4,0,10,6,2,-211,71,14,107
2000,23,4,-141,5,4,-330,32,20,100
2001,18,0,-13,4,0,-108,44,28,151
2002,5,0,88,6,1,-32,61,25,121
2003,22,1,-95,6,5,-243,54,29,171
2004,10,4,-77,5,1,-220,48,32,117
2005,13,0,-98,7,5,-297,47,27,79
2006,9,4,-98,5,0,-168,53,6,107
2007,8,8,47,3,3,-106,57,24,184
2008,23,5,83,4,1,-85,53,16,111
2009,4,0,-23,5,8,-118,69,23,96
2010,21,7,-103,9,2,-356,53,23,43
2011,17,2,-30,6,3,-208,52,15,103
2012,11,0,124,4,5,-31,61,28,162
2013,16,5,-88,6,1,-122,48,13,197
2014,5,0,-56,4,7,-197,68,31,67
2015,10,0,-6,6,6,-84,60,29,187
2016,17,5,-20,4,1,-176,54,17,126
2016
2017,46,4,-195,7,35,-452,36,8,192
2018,21,2,-75,4,6,-277,55,26,66
2019,32,5,-173,8,6,-349,37,16,132
2020,18,10,-75,4,9,-229,59,11,115
2021,38,2,-201,8,25,-467,34,1,55
2022,40,9,-83,7,9,-360,39,25,51
2023,17,0,-133,6,6,-405,69,6,70
2024,29,0,-194,5,10,-405,49,9,185
2025,44,0,-218,6,8,-411,31,14,164
2026,13,1,-93,7,10,-302,48,14,95
2027,24,0,-188,5,9,-405,47,19,97
2028,29,1,-102,3,5,-273,51,11,150
2029,26,5,-148,9,21,-456,60,18,71
2030,24,10,-138,5,7,-364,29,17,76
2031,42,0,-90,7,8,-323,35,5,99
2032,25,3,-100,5,10,-327,33,7,41
2033,29,3,-137,7,20,-345,37,9,84
2034,36,3,-163,5,7,-318,42,2,178
2035,30,5,-80,5,17,-337,57,16,79
2036,23,1,-131,7,4,-350,39,10,127
2037,35,0,-87,7,26,-368,45,8,76
2038,33,1,-151,5,4,-389,42,10,90
2039,31,3,-125,8,13,-347,52,12,108
2040,27,0,-118,5,19,-328,51,25,88
2041,16,1,-65,6,16,-315,53,7,146
2042,25,6,-117,6,8,-292,49,9,98
2043,32,0,-28,6,15,-267,45,15,93
2044,32,1,-78,4,8,-246,42,20,142
2045,23,2,-77,7,13,-330,34,15,120
2046,32,1,-47,6,12,-253,52,11,98

min,,,,0
max,,,,14
steps,,,,8
decimal
