year,annual-estival-days
1987,6
1988,25
1989,18
1990,5
1991,19
1992,36
1993,6
1994,29
1995,27
1996,29
1997,39
1998,13
1999,39
2000,9
2001,23
2002,51
2003,21
2004,19
2005,21
2006,29
2007,38
2008,25
2009,15
2010,46
2011,33
2012,21
2013,40
2014,41
2015,27
2016,32
