year,annual-average-temperature
1987,3.7
1988,6.0
1989,7.3
1990,7.1
1991,6.4
1992,6.5
1993,5.4
1994,5.9
1995,6.6
1996,4.9
1997,6.1
1998,6.1
1999,7.1
2000,7.2
2001,7.0
2002,6.9
2003,6.2
2004,6.1
2005,6.2
2006,6.7
2007,7.2
2008,7.6
2009,6.3
2010,5.9
2011,7.1
2012,6.1
2013,6.7
2014,7.3
2015,7.7
2016,6.9
