year,annual-hydric-deficit
1987,258
1988,113
1989,386
1990,484
1991,92
1992,136
1993,417
1994,493
1995,216
1996,121
1997,232
1998,347
1999,-87
2000,5
2001,112
2002,-61
2003,158
2004,229
2005,216
2006,44
2007,60
2008,25
2009,178
2010,314
2011,55
2012,324
2013,89
2014,106
2015,16
2016,209
