year,annual-frozen-days
1987,166
1988,152
1989,107
1990,98
1991,122
1992,140
1993,146
1994,136
1995,135
1996,154
1997,142
1998,122
1999,129
2000,103
2001,141
2002,133
2003,143
2004,136
2005,143
2006,124
2007,110
2008,96
2009,131
2010,143
2011,123
2012,122
2013,127
2014,116
2015,107
2016,119
