year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,394,565,-405,-390,21,11.3,4140,16,17.7,13
1988,506,530,-244,-314,87,10.7,3905,10,17.5,16
1989,569,531,-184,-264,62,11.0,4015,8,17.2,16
1990,559,525,-171,-258,78,10.4,3800,1,16.4,29
1991,497,670,-497,-455,-50,10.9,3969,13,16.3,19
1992,567,510,-165,-290,67,10.4,3797,4,16.5,17
1993,585,761,-554,-505,-13,10.6,3873,13,17.3,23
1994,421,735,-655,-577,-47,11.2,4099,9,17.1,20
1995,521,518,-214,-286,32,11.3,4113,15,17.4,14
1996,514,704,-531,-492,-8,10.7,3914,2,16.5,24
1997,436,695,-594,-456,-81,10.6,3878,5,16.5,16
1998,601,500,-113,-200,87,10.9,4001,8,16.8,17
1999,493,709,-608,-500,-88,10.2,3733,4,15.7,24
2000,574,719,-494,-483,32,11.3,4125,25,17.2,17
2001,568,495,-126,-229,103,10.1,3707,3,16.2,23
2002,555,534,-192,-321,126,10.8,3953,9,16.8,18
2003,603,521,-141,-274,93,10.5,3837,4,16.0,11
2004,545,538,-226,-259,59,10.4,3809,1,16.0,25
2005,672,547,-85,-306,62,11.0,4001,10,16.7,19
2006,545,515,-210,-301,33,11.0,4026,6,16.0,18
2007,499,574,-295,-333,50,11.3,4120,12,17.0,30
2008,583,526,-159,-218,25,11.0,3999,7,17.1,20
2009,494,543,-258,-299,23,10.8,3945,10,16.8,21
2010,395,530,-371,-374,-8,11.2,4103,16,16.9,9
2011,513,541,-262,-292,-4,11.0,4002,14,17.2,32
2012,540,524,-197,-303,81,10.5,3838,9,17.2,38
2013,607,548,-145,-253,62,10.3,3758,15,17.3,41
2014,544,540,-213,-297,60,11.4,4166,3,16.0,10
2015,580,530,-164,-258,58,11.0,4032,3,16.6,18
2016,529,524,-212,-281,30,10.9,3991,4,16.3,14
2016
2017,394,565,-405,-390,21,11.3,4140,16,17.7,13
2018,506,530,-244,-314,87,10.7,3905,10,17.5,16
2019,569,531,-184,-264,62,11.0,4015,8,17.2,16
2020,559,525,-171,-258,78,10.4,3800,1,16.4,29
2021,497,670,-497,-455,-50,10.9,3969,13,16.3,19
2022,567,510,-165,-290,67,10.4,3797,4,16.5,17
2023,585,761,-554,-505,-13,10.6,3873,13,17.3,23
2024,421,735,-655,-577,-47,11.2,4099,9,17.1,20
2025,521,518,-214,-286,32,11.3,4113,15,17.4,14
2026,514,704,-531,-492,-8,10.7,3914,2,16.5,24
2027,436,695,-594,-456,-81,10.6,3878,5,16.5,16
2028,601,500,-113,-200,87,10.9,4001,8,16.8,17
2029,493,709,-608,-500,-88,10.2,3733,4,15.7,24
2030,574,719,-494,-483,32,11.3,4125,25,17.2,17
2031,568,495,-126,-229,103,10.1,3707,3,16.2,23
2032,555,534,-192,-321,126,10.8,3953,9,16.8,18
2033,603,521,-141,-274,93,10.5,3837,4,16.0,11
2034,545,538,-226,-259,59,10.4,3809,1,16.0,25
2035,672,547,-85,-306,62,11.0,4001,10,16.7,19
2036,545,515,-210,-301,33,11.0,4026,6,16.0,18
2037,499,574,-295,-333,50,11.3,4120,12,17.0,30
2038,583,526,-159,-218,25,11.0,3999,7,17.1,20
2039,494,543,-258,-299,23,10.8,3945,10,16.8,21
2040,395,530,-371,-374,-8,11.2,4103,16,16.9,9
2041,513,541,-262,-292,-4,11.0,4002,14,17.2,32
2042,540,524,-197,-303,81,10.5,3838,9,17.2,38
2043,607,548,-145,-253,62,10.3,3758,15,17.3,41
2044,544,540,-213,-297,60,11.4,4166,3,16.0,10
2045,580,530,-164,-258,58,11.0,4032,3,16.6,18
2046,529,524,-212,-281,30,10.9,3991,4,16.3,14
