year,annual-average-temperature
1987,7.6
1988,8.8
1989,8.8
1990,8.9
1991,7.8
1992,9.2
1993,8.6
1994,10.0
1995,8.8
1996,7.3
1997,9.0
1998,8.8
1999,8.8
2000,9.3
2001,8.7
2002,9.2
2003,8.8
2004,8.6
2005,8.3
2006,9.1
2007,9.6
2008,9.2
2009,8.9
2010,7.8
2011,9.4
2012,8.8
2013,8.4
2014,10.0
2015,9.8
2016,9.4

min,6
max,14
steps,9
decimal
