year,annual-estival-days
1987,30
1988,29
1989,24
1990,33
1991,34
1992,39
1993,28
1994,50
1995,38
1996,28
1997,48
1998,34
1999,35
2000,37
2001,37
2002,32
2003,75
2004,39
2005,38
2006,51
2007,46
2008,44
2009,41
2010,38
2011,39
2012,41
2013,38
2014,32
2015,53
2016,47

min,16
max,130
steps,9
decimal
