year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,10,35,-156,7,26,-374,47,20,68
1988,27,22,-214,5,12,-359,35,44,106
1989,32,34,-197,4,20,-373,32,45,54
1990,25,36,-182,6,26,-338,39,48,100
1991,28,46,-240,4,32,-526,34,34,33
1992,23,25,-225,7,24,-405,37,38,108
1993,22,30,-140,3,40,-345,55,45,51
1994,23,24,-224,5,10,-354,37,46,119
1995,27,24,-155,4,14,-311,26,28,80
1996,27,36,-162,5,18,-335,51,52,140
1997,31,15,-150,6,35,-422,52,22,76
1998,18,23,-105,2,20,-100,58,41,183
1999,27,20,-224,6,7,-317,33,35,158
2000,30,31,-250,6,7,-452,43,36,98
2001,24,30,-134,4,31,-363,33,27,42
2002,38,26,-133,5,25,-355,31,19,60
2003,40,19,-178,5,28,-376,35,35,112
2004,25,22,-188,5,26,-321,31,31,98
2005,29,34,-155,5,19,-260,41,48,144
2006,23,38,-231,7,10,-357,34,25,89
2007,27,31,-136,4,19,-292,29,36,28
2008,28,24,-204,6,7,-357,39,27,146
2009,24,22,-185,6,10,-322,48,43,136
2010,41,19,-194,3,23,-370,33,28,48
2011,20,27,-151,5,8,-278,32,43,105
2012,41,22,-128,4,19,-293,46,44,96
2013,25,34,-115,3,11,-350,44,23,55
2014,36,38,-115,5,21,-327,46,40,69
2015,18,17,-94,5,30,-251,45,47,95
2016,29,20,-176,9,23,-409,32,24,66
2016
2017,34,30,-115,1,45,-329,50,37,114
2018,40,31,-162,4,14,-333,40,25,55
2019,23,24,-138,4,28,-368,37,23,46
2020,29,20,-128,4,26,-312,35,26,91
2021,43,19,-127,4,29,-315,24,18,145
2022,26,34,-150,4,24,-344,46,39,108
2023,36,37,-208,5,20,-460,31,23,47
2024,36,24,-208,5,37,-510,37,26,70
2025,28,25,-193,6,16,-386,41,39,82
2026,36,31,-185,6,22,-308,46,26,157
2027,40,38,-120,4,29,-380,34,41,60
2028,36,22,-189,5,30,-396,47,28,104
2029,26,22,-194,5,7,-352,37,36,76
2030,36,31,-210,8,26,-442,34,26,102
2031,49,15,-235,5,32,-473,19,49,86
2032,47,25,-248,5,27,-477,24,16,60
2033,41,16,-165,6,29,-365,31,37,76
2034,21,35,-166,7,32,-379,57,9,74
2035,39,14,-90,4,36,-289,42,14,66
2036,27,23,-181,6,14,-341,35,33,65
2037,47,10,-197,6,19,-359,31,30,144
2038,36,29,-136,5,27,-347,37,28,79
2039,46,4,-119,5,21,-332,38,38,97
2040,38,18,-186,5,29,-418,33,49,41
2041,40,13,-110,6,28,-342,35,35,53
2042,26,27,-173,8,11,-312,49,31,93
2043,40,11,-218,7,27,-380,25,26,125
2044,18,33,-153,5,15,-337,37,28,71
2045,45,8,-164,5,13,-310,38,20,144
2046,38,26,-171,5,18,-413,27,5,46

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
