year,annual-hydric-deficit
1987,-326
1988,-251
1989,-464
1990,-740
1991,-576
1992,-698
1993,-658
1994,-509
1995,-163
1996,-136
1997,-309
1998,-335
1999,-182
2000,-424
2001,-296
2002,-232
2003,-596
2004,-302
2005,-190
2006,-353
2007,-347
2008,-307
2009,-272
2010,96
2011,-429
2012,-489
2013,-229
2014,-178
2015,-483
2016,-168
