year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,774,654,-134,-255,124,11.4,4167,45,18.8,46
1988,703,625,-176,-262,109,10.9,4003,29,16.8,47
1989,738,668,-174,-249,1,11.2,4154,32,17.4,46
1990,798,661,-103,-306,157,11.5,4213,37,18.3,45
1991,683,751,-386,-427,48,11.7,4293,51,19.1,34
1992,697,685,-241,-351,76,12.1,4428,60,18.7,36
1993,780,766,-300,-429,76,11.7,4290,67,19.7,47
1994,842,751,-197,-249,13,11.4,4192,51,19.5,36
1995,645,686,-296,-418,114,12.1,4468,62,19.1,37
1996,695,776,-377,-395,-30,11.5,4242,47,18.3,50
1997,582,793,-526,-517,29,11.8,4307,42,17.4,41
1998,703,731,-279,-430,89,12.4,4557,66,19.6,42
1999,686,776,-420,-433,61,11.9,4353,57,18.8,40
2000,727,772,-368,-434,72,11.6,4277,53,18.9,42
2001,616,672,-280,-449,123,11.1,4096,53,18.8,49
2002,723,683,-204,-328,120,11.4,4208,49,19.0,45
2003,658,687,-265,-393,69,11.7,4315,52,18.8,36
2004,846,682,-86,-238,76,12.1,4419,58,19.6,27
2005,702,707,-239,-369,33,11.2,4085,46,18.4,40
2006,562,703,-385,-467,106,11.8,4349,44,18.6,32
2007,582,695,-354,-465,61,11.6,4245,52,18.6,44
2008,853,660,-43,-272,146,11.0,4085,52,19.6,58
2009,589,706,-360,-495,95,11.5,4215,60,19.2,43
2010,568,691,-368,-423,47,11.6,4266,41,18.4,36
2011,799,653,-99,-260,155,11.8,4313,33,17.8,25
2012,621,663,-294,-358,58,11.7,4291,39,18.5,41
2013,618,700,-308,-374,83,11.3,4151,67,19.5,50
2014,753,676,-157,-360,110,11.6,4303,40,18.5,48
2015,780,689,-138,-350,120,11.4,4188,43,19.3,55
2016,696,716,-236,-401,93,11.4,4190,63,19.3,42
2016
2017,539,714,-427,-471,51,12.8,4669,75,20.7,25
2018,647,811,-422,-476,58,14.1,5154,102,22.7,31
2019,579,721,-385,-525,85,12.6,4592,70,19.8,26
2020,616,711,-328,-488,170,12.1,4459,73,20.6,48
2021,452,852,-694,-607,-82,12.9,4696,86,21.5,34
2022,452,690,-460,-532,96,11.9,4364,76,20.2,45
2023,658,905,-547,-605,96,12.9,4732,91,20.7,26
2024,631,846,-493,-513,92,12.7,4678,94,21.8,29
2025,566,726,-416,-471,86,13.7,4986,83,21.5,21
2026,440,821,-697,-631,-16,13.7,5012,78,20.2,12
2027,510,775,-561,-573,55,13.0,4749,75,19.1,29
2028,638,751,-355,-487,65,13.1,4790,89,20.7,19
2029,538,858,-666,-621,30,13.4,4893,89,20.3,20
2030,483,830,-647,-634,54,12.2,4474,79,20.3,41
2031,480,748,-508,-556,49,12.7,4660,88,20.9,54
2032,524,757,-482,-523,55,13.1,4807,84,20.7,31
2033,592,733,-380,-498,113,12.7,4630,68,20.1,21
2034,525,719,-435,-593,122,12.6,4585,71,19.6,22
2035,533,697,-414,-444,10,12.7,4644,81,20.3,29
2036,527,771,-506,-532,71,13.1,4793,89,20.7,34
2037,540,768,-472,-519,38,13.2,4821,95,22.1,30
2038,430,747,-582,-525,7,14.0,5102,96,21.1,21
2039,574,738,-397,-455,74,12.5,4566,76,20.5,33
2040,645,724,-320,-354,1,12.7,4659,78,20.8,19
2041,614,732,-351,-456,105,12.6,4599,73,21.8,32
2042,538,731,-433,-513,74,13.3,4859,71,20.2,9
2043,466,735,-494,-550,62,12.2,4483,86,21.0,37
2044,490,762,-515,-595,31,12.5,4634,90,22.2,49
2045,699,756,-316,-505,182,13.8,5062,100,21.1,19
2046,459,762,-548,-604,35,12.9,4709,89,20.5,37

min,300,500,,,,11,3500,40,17
max,900,1000,,,,17,5500,130,23
steps,11,11,,,,7,11,10,7
decimal



