year,annual-hydric-deficit
1987,760
1988,817
1989,547
1990,362
1991,326
1992,20
1993,525
1994,-84
1995,159
1996,119
1997,98
1998,421
1999,655
2000,456
2001,485
2002,639
2003,97
2004,-15
2005,186
2006,90
2007,66
2008,73
2009,186
2010,154
2011,-27
2012,111
2013,122
2014,10
2015,-129
2016,216
