year,annual-frozen-days
1987,60
1988,33
1989,43
1990,30
1991,54
1992,37
1993,45
1994,16
1995,35
1996,46
1997,32
1998,36
1999,27
2000,18
2001,49
2002,25
2003,55
2004,45
2005,65
2006,54
2007,42
2008,61
2009,61
2010,71
2011,29
2012,44
2013,57
2014,27
2015,48
2016,59
