year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,761,629,-88,-192,109,11.8,4329,49,19.0,38
1988,565,640,-298,-419,40,11.7,4301,54,19.1,37
1989,639,606,-184,-391,130,11.0,4055,25,17.0,43
1990,615,646,-244,-391,47,11.0,4054,49,19.1,57
1991,600,699,-365,-471,114,10.0,3686,39,17.2,66
1992,662,617,-176,-270,59,10.8,4000,47,18.3,64
1993,514,746,-531,-457,-14,11.0,4044,53,18.4,55
1994,610,783,-469,-506,27,11.1,4120,52,18.7,59
1995,547,636,-308,-387,61,11.3,4157,55,18.8,56
1996,674,736,-367,-440,29,11.4,4173,38,18.0,44
1997,520,741,-510,-534,-48,10.8,3979,56,19.4,59
1998,534,630,-301,-375,70,10.4,3853,40,17.1,61
1999,635,796,-450,-529,36,11.1,4070,61,19.3,68
2000,593,745,-429,-440,-12,11.4,4207,52,18.1,40
2001,594,627,-234,-363,58,11.1,4069,47,18.6,39
2002,615,611,-210,-291,0,10.9,4026,33,16.7,42
2003,533,650,-323,-424,49,10.7,3959,49,18.4,61
2004,684,631,-163,-323,88,11.1,4089,54,18.4,41
2005,679,606,-156,-150,17,10.8,3992,25,17.2,62
2006,624,594,-167,-302,58,10.7,3952,45,18.2,54
2007,710,617,-124,-270,54,10.8,4007,46,18.7,62
2008,568,639,-297,-369,-15,11.5,4212,60,19.3,58
2009,592,643,-261,-413,127,11.3,4133,35,17.4,48
2010,503,640,-359,-349,3,11.5,4214,43,17.7,33
2011,467,635,-383,-375,-22,11.5,4247,48,19.6,42
2012,520,629,-327,-386,16,11.5,4209,31,17.4,47
2013,544,603,-289,-281,-53,10.8,3971,40,18.4,48
2014,544,654,-334,-366,29,11.7,4297,59,19.1,42
2015,622,683,-272,-355,33,11.5,4254,57,19.3,61
2016,534,621,-298,-353,6,10.4,3907,40,17.1,80
2016
2017,513,711,-427,-467,-14,13.1,4781,85,20.7,21
2018,675,700,-243,-456,116,13.1,4783,74,19.5,21
2019,527,697,-400,-471,46,12.7,4652,71,19.3,38
2020,700,661,-176,-305,98,12.2,4479,66,19.7,40
2021,511,749,-549,-472,-42,12.2,4481,51,17.3,24
2022,494,632,-354,-425,28,11.7,4299,57,18.9,39
2023,494,782,-607,-538,1,12.0,4422,63,20.0,37
2024,630,813,-485,-522,34,13.3,4855,89,19.9,23
2025,644,687,-250,-469,141,12.5,4549,84,20.0,27
2026,601,812,-523,-582,67,12.6,4610,79,20.4,34
2027,470,750,-563,-571,0,12.0,4387,56,18.8,35
2028,585,664,-289,-384,67,11.6,4260,65,19.3,46
2029,599,839,-575,-582,-46,12.6,4608,79,19.8,42
2030,624,763,-393,-500,98,11.5,4215,54,19.7,45
2031,596,630,-251,-323,41,12.6,4601,56,20.0,33
2032,508,668,-390,-447,13,11.8,4321,68,18.2,45
2033,612,618,-206,-373,62,11.9,4362,55,19.6,25
2034,518,676,-382,-521,56,12.3,4511,62,19.0,34
2035,475,671,-422,-444,31,12.5,4592,76,20.6,34
2036,549,652,-323,-351,37,12.6,4605,56,18.7,19
2037,604,655,-276,-355,22,12.6,4623,66,19.7,30
2038,582,701,-337,-424,77,12.6,4599,90,20.1,34
2039,619,658,-257,-439,118,11.9,4376,63,19.7,49
2040,665,684,-240,-437,142,12.5,4598,74,20.3,30
2041,442,691,-470,-484,11,12.6,4612,74,18.9,35
2042,518,682,-394,-396,-5,13.1,4799,88,20.3,29
2043,491,660,-405,-434,11,12.4,4549,69,20.0,30
2044,472,667,-433,-427,-9,12.6,4620,68,19.7,30
2045,640,679,-252,-361,52,12.2,4481,67,19.8,28
2046,480,718,-471,-511,-15,13.6,4963,89,20.5,24

min,400,500,,,,9,3500,,15
max,900,1000,,,,15,5500,,23
steps,11,11,,,,7,11,,5
decimal
