year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1208,534,497,-33,221,8.9,3293,16,14.6,72
1988,1261,586,506,45,216,8.4,3336,26,17.0,115
1989,1081,598,328,-91,261,8.7,3379,36,16.7,93
1990,1100,609,303,-161,248,9.6,3582,31,17.1,79
1991,1116,665,200,-140,163,9.5,3580,34,17.2,77
1992,1076,540,352,-27,176,8.8,3440,31,16.4,94
1993,1179,730,174,-104,145,9.7,3703,41,16.7,72
1994,1043,661,151,-201,96,8.1,3101,10,14.6,100
1995,1278,557,557,-68,280,9.5,3541,31,17.6,62
1996,1293,722,315,-4,124,10.2,3765,48,17.8,68
1997,1197,662,317,-189,257,8.6,3292,31,17.5,102
1998,1256,606,464,-97,241,10.2,3837,35,16.5,49
1999,1345,702,367,104,98,9.6,3617,22,16.2,76
2000,1071,677,151,-95,167,9.6,3579,42,18.1,78
2001,1154,591,361,-10,122,10.1,3762,37,17.5,65
2002,1036,585,270,-55,174,8.7,3360,25,16.1,100
2003,1209,573,453,-76,331,9.0,3406,19,16.4,89
2004,1171,598,390,108,99,9.2,3543,35,17.1,86
2005,1086,565,348,2,173,9.4,3502,11,16.0,71
2006,1466,554,729,186,320,9.2,3491,20,16.9,81
2007,1214,571,467,-48,273,9.7,3588,30,17.0,59
2008,1222,623,416,-194,169,10.1,3826,57,18.5,69
2009,1225,584,479,-56,316,9.1,3447,30,16.9,85
2010,1214,595,440,-8,178,9.4,3574,40,16.0,90
2011,1446,601,660,119,191,10.6,3882,30,17.4,57
2012,928,593,148,-115,89,9.4,3547,27,16.5,79
2013,1217,583,472,37,225,7.9,3121,31,15.9,116
2014,1209,557,476,-16,306,9.3,3523,21,17.1,70
2015,1328,597,553,45,304,9.9,3699,39,16.1,68
2016,954,592,188,-152,149,9.2,3466,36,17.7,101
2016
2017,924,622,125,-215,148,11.0,4055,56,18.9,62
2018,935,637,99,-258,264,10.9,4018,43,16.6,59
2019,983,608,166,-166,180,11.4,4216,42,17.8,38
2020,1155,616,355,-99,280,10.7,3937,49,18.3,55
2021,1321,684,379,-99,242,10.6,3914,46,17.4,41
2022,1024,615,223,-198,280,10.1,3743,60,18.8,69
2023,1174,771,141,-272,241,10.4,3878,46,18.2,73
2024,1021,759,4,-328,226,11.2,4156,66,19.0,60
2025,1071,632,263,-143,280,10.8,3997,69,18.9,69
2026,1066,776,27,-420,259,11.0,4041,62,18.8,67
2027,1047,709,98,-253,236,11.0,4022,45,18.4,35
2028,1116,593,339,-99,186,10.4,3825,50,17.6,62
2029,1064,779,7,-309,187,10.9,4024,56,18.2,55
2030,1028,734,63,-292,240,10.3,3821,45,17.0,64
2031,1220,662,384,-202,340,10.9,4067,69,20.2,74
2032,1155,647,341,-124,239,10.1,3773,73,18.6,85
2033,940,632,119,-314,171,10.6,3991,50,19.1,70
2034,1058,608,261,-160,291,9.7,3609,43,17.6,60
2035,1017,595,250,-153,259,10.1,3725,43,16.8,59
2036,1112,601,323,-142,305,10.5,3848,40,18.0,41
2037,958,643,131,-143,125,11.3,4225,74,20.1,51
2038,1255,631,453,-121,310,10.7,3960,62,18.8,60
2039,998,647,175,-252,198,10.5,3868,55,18.4,76
2040,929,612,116,-199,73,11.1,4082,51,18.7,58
2041,1062,619,267,-111,247,10.8,3998,61,19.1,71
2042,990,620,187,-143,149,10.8,3975,55,18.4,52
2043,1027,599,242,-275,169,10.0,3682,45,18.4,72
2044,1041,600,248,-213,217,10.9,4012,44,17.3,37
2045,1011,605,214,-184,256,10.4,3824,42,17.2,60
2046,1017,618,231,-253,207,10.0,3700,47,18.6,72
