year,annual-average-temperature
1987,8.6
1988,9.7
1989,9.5
1990,9.7
1991,9.1
1992,10.1
1993,9.3
1994,10.7
1995,9.6
1996,8.6
1997,9.7
1998,9.6
1999,9.9
2000,10.6
2001,9.9
2002,10.4
2003,10.7
2004,9.6
2005,9.9
2006,10.3
2007,10.3
2008,9.8
2009,9.8
2010,9.0
2011,10.9
2012,10.0
2013,9.2
2014,11.2
2015,11.0
2016,10.2
