year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,3,17,-101,1,0,-55,53,61,85
1988,5,0,-131,4,0,-170,41,71,46
1989,0,1,-154,4,0,-209,49,53,36
1990,1,4,-121,0,0,-92,56,63,72
1991,0,0,-93,2,0,-144,60,65,58
1992,5,3,-132,3,1,-201,40,59,39
1993,2,7,-146,3,0,-249,49,70,20
1994,2,6,-152,3,0,-209,49,52,48
1995,0,4,-110,3,0,-74,56,74,69
1996,4,1,-128,3,0,-204,43,76,18
1997,3,2,-138,5,0,-158,41,68,37
1998,3,2,-64,1,0,-50,48,64,77
1999,3,3,-184,2,0,-215,48,63,66
2000,3,0,-103,3,0,-197,53,64,33
2001,7,2,-71,2,0,-89,52,64,76
2002,6,4,-62,2,0,-122,46,69,46
2003,2,4,-68,5,0,-41,46,37,61
2004,4,5,-54,2,0,-108,58,65,65
2005,0,1,-67,2,0,-45,46,59,77
2006,3,0,-149,2,0,-189,43,67,39
2007,5,10,-100,5,0,-128,39,63,24
2008,2,8,-43,5,0,-159,49,63,34
2009,3,6,-69,3,0,-76,55,67,52
2010,8,2,-112,4,0,-131,35,71,78
2011,2,8,9,1,0,76,54,69,80
2012,1,2,-85,3,0,-161,55,73,21
2013,6,6,-141,3,0,-171,35,72,36
2014,0,1,-72,4,0,-105,56,69,56
2015,9,1,-105,4,0,-175,39,71,59
2016,4,4,-139,3,0,-160,51,73,75
2016
2017,9,5,-102,0,0,-92,41,61,66
2018,6,0,-133,1,1,-237,41,69,53
2019,1,3,-67,2,0,-38,59,51,51
2020,1,5,-65,0,0,-38,51,42,86
2021,0,1,-116,3,0,-134,58,51,34
2022,0,0,-85,4,0,-141,49,53,20
2023,1,0,-156,3,0,-238,51,53,58
2024,1,0,-148,1,0,-236,55,51,40
2025,5,3,-94,4,0,-114,44,41,26
2026,5,2,-141,6,0,-288,46,48,0
2027,3,5,-98,3,0,-150,56,61,38
2028,9,3,-99,4,0,-134,44,48,27
2029,1,1,-101,5,0,-237,50,53,16
2030,4,0,-164,2,0,-156,41,47,56
2031,0,0,-56,1,0,-39,55,59,61
2032,0,5,-101,3,0,-152,48,57,52
2033,1,2,-148,1,0,-152,43,54,62
2034,2,6,-89,4,0,-115,54,54,74
2035,0,1,-92,2,0,-95,49,56,63
2036,2,4,-96,1,0,-165,50,56,36
2037,5,2,-116,2,0,-133,37,51,41
2038,1,2,-91,3,0,-143,41,57,23
2039,3,4,-81,0,0,-51,48,72,86
2040,4,0,-178,1,0,-187,35,65,45
2041,1,1,-125,3,0,-103,46,42,29
2042,6,4,-114,2,0,-131,39,63,95
2043,3,2,-114,3,0,-194,38,45,25
2044,5,3,-90,2,0,-114,48,52,53
2045,2,6,-52,0,0,-59,41,67,72
2046,3,2,-106,1,0,-72,42,52,119
