year,annual-estival-days
1987,44
1988,43
1989,51
1990,45
1991,56
1992,30
1993,34
1994,57
1995,41
1996,36
1997,50
1998,39
1999,44
2000,37
2001,41
2002,32
2003,74
2004,46
2005,53
2006,56
2007,31
2008,36
2009,63
2010,50
2011,53
2012,52
2013,48
2014,25
2015,59
2016,55

min,0
max,100
steps,11
decimal
