year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,746,681,-167,-313,97,10.6,3906,36,17.0,58
1988,954,684,49,-235,179,10.7,3927,44,19.1,63
1989,737,694,-178,-344,80,10.2,3853,40,17.2,58
1990,671,690,-252,-448,42,11.1,4084,36,18.4,42
1991,748,724,-271,-349,29,10.2,3759,22,17.0,58
1992,707,673,-199,-312,118,10.8,4010,43,18.3,57
1993,844,755,-215,-345,72,10.6,3901,31,18.2,56
1994,919,743,-114,-255,72,10.6,3897,45,16.9,44
1995,704,674,-190,-338,138,10.8,4039,41,18.0,57
1996,700,798,-403,-481,42,11.2,4110,45,18.7,52
1997,743,756,-301,-388,52,10.5,3872,39,16.7,50
1998,907,656,22,-256,169,10.9,4014,51,18.7,45
1999,762,702,-247,-360,76,10.1,3751,34,17.3,71
2000,825,741,-200,-309,88,10.2,3805,26,16.9,58
2001,737,655,-136,-307,62,10.4,3868,48,19.1,56
2002,785,669,-113,-236,83,10.5,3876,31,17.7,62
2003,814,701,-104,-353,163,10.5,3871,52,18.5,61
2004,604,738,-358,-476,81,10.5,3931,55,18.9,66
2005,684,633,-169,-286,97,9.9,3697,18,16.5,68
2006,870,670,-27,-225,119,10.7,3933,45,17.8,41
2007,677,690,-236,-365,102,10.5,3901,47,17.5,53
2008,762,682,-150,-305,122,10.2,3753,45,18.3,65
2009,898,686,-3,-196,168,11.0,4044,46,18.5,48
2010,755,702,-190,-348,114,11.3,4172,54,20.0,53
2011,975,655,77,-197,213,10.6,3915,33,17.7,62
2012,745,672,-142,-425,205,10.1,3706,31,17.5,77
2013,716,697,-188,-326,88,10.5,3867,40,18.0,63
2014,774,674,-135,-297,1,10.5,3954,51,19.0,63
2015,1002,683,100,-191,163,10.6,3921,43,17.9,62
2016,832,677,-45,-283,123,9.5,3510,43,17.3,83
2016
2017,631,736,-322,-452,113,11.5,4217,65,20.1,41
2018,683,719,-260,-463,124,11.7,4316,64,19.9,50
2019,694,689,-215,-369,90,11.2,4111,62,18.9,56
2020,583,727,-376,-486,12,12.0,4390,64,19.9,33
2021,616,748,-406,-485,-36,11.1,4044,55,19.6,60
2022,760,709,-186,-283,47,12.1,4407,70,18.5,40
2023,722,807,-400,-445,69,12.1,4423,64,19.4,33
2024,694,823,-425,-555,139,12.1,4440,55,18.6,32
2025,478,707,-462,-570,93,11.7,4268,63,18.4,45
2026,616,824,-509,-616,72,11.6,4271,65,20.7,42
2027,692,781,-361,-448,50,11.2,4111,45,18.8,46
2028,595,734,-343,-473,85,11.1,4102,66,19.5,67
2029,740,843,-406,-571,50,11.7,4294,74,19.2,48
2030,635,823,-463,-535,55,11.7,4296,57,18.6,35
2031,550,744,-408,-493,39,11.8,4366,78,20.2,50
2032,696,738,-263,-438,92,12.2,4476,72,20.3,23
2033,543,734,-404,-528,37,11.2,4155,68,19.4,51
2034,569,756,-423,-499,6,11.6,4274,59,19.3,42
2035,741,778,-277,-482,118,13.1,4790,90,21.0,41
2036,706,755,-269,-471,201,12.1,4443,80,20.1,35
2037,664,723,-274,-406,29,11.0,4013,56,18.8,46
2038,655,785,-341,-539,84,12.4,4517,74,20.1,33
2039,656,794,-365,-569,177,12.9,4732,88,21.0,41
2040,636,698,-270,-451,138,10.7,3938,39,19.1,54
2041,584,771,-411,-550,94,12.1,4453,83,21.4,45
2042,517,744,-451,-528,26,11.6,4252,73,20.6,53
2043,627,725,-324,-424,87,11.9,4352,56,18.8,25
2044,627,747,-354,-445,73,11.9,4362,69,19.3,51
2045,676,713,-262,-427,82,12.0,4403,66,20.0,20
2046,588,734,-365,-506,85,12.3,4485,65,20.1,26

min,450,500,,,,8,3000,0,16
max,1050,1000,,,,14,5000,100,22
steps,11,11,,,,7,11,11,7
decimal



