year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,10,5,-66,5,4,-268,62,15,105
1988,9,2,12,2,4,-181,67,26,119
1989,13,1,-77,6,0,-282,62,14,85
1990,12,0,-162,6,5,-395,73,23,82
1991,8,5,-96,4,0,-293,69,12,147
1992,12,3,-96,3,5,-290,59,20,99
1993,1,6,-38,4,5,-256,71,16,101
1994,24,3,-70,3,1,-232,52,13,151
1995,19,1,-37,4,4,-261,62,10,74
1996,18,2,-107,9,1,-368,55,17,45
1997,23,3,-199,5,3,-362,68,18,156
1998,7,1,-53,6,2,-213,71,13,144
1999,11,1,-66,3,0,-223,70,23,100
2000,13,0,-103,3,0,-252,61,24,123
2001,16,0,-89,5,8,-261,62,15,87
2002,10,1,-95,5,1,-167,63,25,182
2003,19,2,-82,4,9,-300,58,27,120
2004,15,1,-153,5,10,-420,56,16,84
2005,7,6,-26,3,1,-226,77,12,77
2006,23,1,-47,1,5,-279,67,15,137
2007,17,2,-122,4,3,-295,55,19,71
2008,12,4,-53,4,0,-288,64,19,80
2009,12,2,-50,4,0,-232,63,9,146
2010,14,2,-86,5,10,-297,72,10,168
2011,13,3,53,4,2,-164,71,22,83
2012,21,10,-115,7,1,-376,63,21,79
2013,14,6,-74,4,3,-309,54,21,126
2014,17,2,-21,4,4,-237,66,24,88
2015,9,6,7,5,1,-146,70,8,133
2016,19,6,-75,4,3,-294,60,28,83
2016
2017,26,5,-167,6,10,-396,54,4,111
2018,25,0,-175,6,7,-348,51,15,108
2019,32,2,-97,4,9,-297,49,15,75
2020,18,2,-178,7,5,-438,65,7,111
2021,17,2,-118,7,0,-394,70,25,67
2022,36,3,-144,7,7,-280,39,9,137
2023,32,0,-169,7,10,-361,45,11,109
2024,17,2,-152,5,5,-436,41,16,37
2025,25,1,-211,8,8,-488,48,18,58
2026,22,2,-194,6,21,-491,61,23,75
2027,13,0,-127,4,1,-380,53,15,99
2028,21,1,-141,5,9,-387,37,23,64
2029,39,10,-255,6,7,-459,42,20,164
2030,21,3,-209,6,5,-396,41,13,129
2031,25,1,-232,7,16,-411,44,10,141
2032,28,0,-196,7,8,-405,60,7,135
2033,21,6,-210,8,0,-399,50,10,48
2034,24,3,-221,7,13,-467,46,10,110
2035,45,0,-234,8,21,-424,36,9,140
2036,32,0,-116,6,10,-391,46,13,64
2037,28,0,-141,9,4,-355,42,10,82
2038,33,1,-204,7,15,-419,30,7,71
2039,38,0,-203,8,15,-475,40,19,55
2040,8,8,-155,6,10,-344,68,10,87
2041,28,4,-193,8,18,-474,42,17,76
2042,23,0,-189,8,9,-452,50,27,69
2043,21,0,-187,9,5,-372,41,13,142
2044,26,2,-132,5,3,-383,39,21,119
2045,19,0,-69,6,0,-334,66,0,36
2046,23,3,-212,6,10,-438,47,3,104
