year,annual-hydric-deficit
1987,271
1988,223
1989,-58
1990,-241
1991,-309
1992,-62
1993,-95
1994,76
1995,280
1996,139
1997,-13
1998,16
1999,306
2000,107
2001,257
2002,333
2003,-293
2004,62
2005,106
2006,244
2007,57
2008,85
2009,16
2010,83
2011,-95
2012,215
2013,253
2014,103
2015,-105
2016,137
