year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,792,678,-85,-298,62,10.0,3839,62,18.9,96
1988,875,641,27,-183,176,10.5,3877,45,18.3,51
1989,676,655,-179,-378,98,10.2,3777,38,17.6,57
1990,763,626,-69,-172,13,10.4,3850,24,16.4,54
1991,737,784,-293,-434,121,10.6,3937,56,18.3,60
1992,643,640,-203,-301,51,10.3,3860,28,17.4,70
1993,745,786,-313,-469,76,10.8,4036,48,18.8,71
1994,773,721,-216,-339,11,10.8,4018,46,17.8,41
1995,774,641,-73,-293,127,10.4,3846,36,17.8,58
1996,864,694,-96,-243,111,9.9,3674,38,18.2,69
1997,911,709,-42,-313,155,10.2,3851,28,16.4,75
1998,810,650,-38,-280,166,9.6,3627,43,18.5,89
1999,932,722,-83,-267,70,11.5,4250,54,19.8,46
2000,655,736,-358,-443,-8,10.7,4079,47,18.3,71
2001,610,646,-237,-370,25,10.1,3781,44,18.8,87
2002,750,689,-144,-300,7,10.8,4008,65,19.1,72
2003,785,663,-78,-256,115,10.0,3843,52,18.2,74
2004,821,676,-78,-235,73,10.7,4036,54,18.7,69
2005,913,677,32,-124,125,11.0,4113,66,19.3,57
2006,791,679,-93,-343,139,11.0,4089,60,18.7,62
2007,905,621,87,-126,132,10.0,3691,34,17.8,73
2008,778,627,-53,-201,45,10.4,3834,26,17.4,49
2009,678,667,-199,-295,62,10.8,4024,52,19.5,61
2010,736,611,-86,-209,39,9.8,3721,25,17.1,82
2011,701,657,-157,-307,45,10.6,3901,50,18.7,68
2012,778,615,-39,-173,76,9.6,3589,35,18.2,94
2013,867,633,17,-297,191,10.0,3745,32,17.4,79
2014,762,622,-67,-280,114,9.9,3668,35,18.0,72
2015,803,658,-52,-192,30,9.9,3667,45,17.9,82
2016,883,641,44,-58,88,10.0,3707,50,18.8,74
2016
2017,638,674,-240,-335,104,11.3,4159,60,19.6,56
2018,766,691,-136,-384,152,12.1,4422,72,20.3,35
2019,785,717,-136,-425,62,12.3,4501,74,19.7,35
2020,611,704,-291,-492,140,11.1,4095,66,18.3,63
2021,736,809,-317,-443,123,11.5,4214,87,21.2,58
2022,747,679,-136,-293,84,10.8,3984,66,20.0,77
2023,578,790,-504,-479,20,11.4,4220,73,19.3,57
2024,705,748,-325,-506,102,11.7,4298,69,19.5,48
2025,698,624,-141,-307,65,11.8,4323,40,17.9,34
2026,619,781,-415,-582,59,11.8,4323,65,19.9,37
2027,709,790,-344,-486,64,12.0,4402,77,19.8,50
2028,779,714,-136,-313,84,11.6,4277,85,20.1,65
2029,757,832,-382,-479,62,12.4,4562,89,20.8,45
2030,753,789,-293,-421,124,11.6,4252,72,18.0,47
2031,680,648,-184,-347,76,11.1,4092,56,18.8,66
2032,745,691,-167,-325,73,11.7,4308,77,18.7,44
2033,884,721,-37,-301,129,11.6,4275,73,19.8,49
2034,732,737,-221,-405,103,12.4,4547,79,20.4,41
2035,660,720,-285,-403,153,12.1,4427,66,19.3,28
2036,797,643,-83,-233,69,11.5,4204,45,18.6,52
2037,697,728,-248,-325,43,11.8,4353,73,19.5,65
2038,560,705,-369,-471,60,12.0,4444,69,19.7,48
2039,725,666,-151,-378,131,11.7,4290,65,19.8,44
2040,822,661,-53,-241,150,11.5,4225,68,20.2,54
2041,815,731,-128,-322,106,11.8,4327,84,20.2,69
2042,576,710,-341,-491,95,11.4,4181,80,19.0,63
2043,675,705,-240,-455,119,11.3,4176,67,18.7,53
2044,742,710,-167,-365,165,11.7,4328,76,20.4,44
2045,713,685,-166,-354,95,10.8,3960,70,20.4,64
2046,867,688,-22,-365,139,12.2,4456,68,19.7,34
