year,annual-hydric-deficit
1987,263
1988,173
1989,-178
1990,91
1991,42
1992,-67
1993,11
1994,43
1995,-104
1996,125
1997,-149
1998,-33
1999,191
2000,-28
2001,86
2002,6
2003,-262
2004,60
2005,-113
2006,-71
2007,10
2008,237
2009,-151
2010,0
2011,-168
2012,184
2013,144
2014,-45
2015,-306
2016,-1
