year,annual-average-temperature
1987,12.0
1988,12.4
1989,13.5
1990,13.1
1991,12.1
1992,12.1
1993,11.8
1994,13.2
1995,13.0
1996,12.5
1997,13.7
1998,12.6
1999,12.8
2000,13.2
2001,12.6
2002,13.1
2003,13.7
2004,12.3
2005,12.4
2006,13.4
2007,12.7
2008,12.4
2009,13.0
2010,11.7
2011,13.9
2012,12.7
2013,12.2
2014,13.5
2015,13.6
2016,13.1
