year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,7,13,-56.96,3,6,-108.66,59,35,239
1988,4,29,-67,3,3,-165,63,37,157
1989,8,24,-34,2,20,-142,71,56,176
1990,10,25,-29,2,0,-136,59,40,138
1991,5,31,-63,4,0,-141,52,41,200
1992,16,43,-82,5,6,-154,43,48,234
1993,17,26,-108,1,4,-224,34,35,171
1994,9,22,-126,3,4,-214,59,38,136
1995,13,47,-79,1,3,-47,44,26,144
1996,18,44,-78,5,14,-265,73,51,105
1997,7,45,-109,3,3,-99,66,62,211
1998,16,13,0,0,15,-104,67,39,94
1999,19,13,-60,4,12,-191,45,19,113
2000,16,40,-211,3,24,-316,40,46,141
2001,9,32,-93,5,5,-170,52,32,168
2002,10,30,-104,6,9,-219,61,40,87
2003,5,9,-82,2,14,-231,63,58,87
2004,10,19,-147,4,10,-242,47,34,159
2005,6,34,-99,3,3,-165,60,35,209
2006,4,42,-53,1,8,-122,61,48,159
2007,17,51,-93,4,19,-234,47,34,103
2008,14,44,-91,2,22,-227,41,43,143
2009,7,28,-62,3,12,-121,50,40,143
2010,14,41,-128,5,6,-268,58,40,158
2011,12,29,-61,1,15,-141,47,51,165
2012,14,30,19,1,13,-114,66,45,82
2013,18,30,-54,3,15,-128,66,40,230
2014,19,29,-64,2,4,-162,53,36,252
2015,20,31,-81,0,12,-205,48,39,125
2016,20,14,-99,3,10,-219,56,34,104
2016
2017,34,18,-64,4,13,-255,36,34,93
2018,24,17,-40,4,22,-185,49,27,103
2019,9,22,-56,2,13,-178,70,30,77
2020,3,16,-70,2,8,-138,54,26,159
2021,2,12,-135,3,7,-249,62,32,75
2022,20,31,-69,2,12,-137,56,30,219
2023,14,26,-112,5,5,-329,45,21,126
2024,17,35,-141,3,15,-257,51,42,160
2025,23,21,-154,3,14,-332,45,17,80
2026,27,23,-148,5,13,-320,45,10,190
2027,25,19,5,2,12,-113,56,19,133
2028,6,15,51,4,12,-45,70,32,129
2029,11,20,-154,5,18,-398,62,26,88
2030,22,33,-93,4,24,-339,67,32,90
2031,34,20,-65,6,12,-192,48,36,136
2032,14,15,-123,3,6,-170,58,28,122
2033,15,33,-68,1,9,-160,54,14,128
2034,31,12,-138,5,9,-223,51,14,146
2035,20,27,-67,5,10,-250,41,22,92
2036,29,34,-70,2,22,-277,52,36,102
2037,24,18,-136,5,9,-222,44,21,91
2038,34,40,-29,2,17,-211,45,40,58
2039,31,21,-101,2,11,-188,49,18,101
2040,10,17,19,2,4,-44,73,15,113
2041,18,26,-78,4,10,-224,63,26,89
2042,24,9,-73,4,5,-171,38,13,80
2043,27,19,-114,4,12,-246,53,31,141
2044,27,36,-77,1,10,-206,41,18,83
2045,10,16,-121,4,2,-174,50,28,206
2046,4,20,-22,2,4,-120,70,44,101

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
