year,annual-average-temperature
1987,7.7
1988,9.2
1989,9.4
1990,8.7
1991,7.7
1992,9.8
1993,9.4
1994,10.7
1995,9.2
1996,7.7
1997,9.3
1998,9.5
1999,9.8
2000,10.4
2001,9.8
2002,10.2
2003,10.4
2004,9.6
2005,9.6
2006,10.2
2007,10.4
2008,10.1
2009,9.3
2010,8.2
2011,9.9
2012,9.4
2013,9.0
2014,10.6
2015,10.4
2016,10.2

min,6
max,14
steps,9
decimal
