year,annual-average-temperature
1987,9.1
1988,10.3
1989,10.6
1990,10.8
1991,9.5
1992,10.1
1993,10.1
1994,10.8
1995,10.4
1996,9.5
1997,10.6
1998,10.0
1999,10.4
2000,10.9
2001,10.5
2002,11.0
2003,11.5
2004,10.4
2005,10.3
2006,10.9
2007,10.7
2008,10.2
2009,10.7
2010,9.5
2011,11.2
2012,10.5
2013,9.3
2014,10.9
2015,10.6
2016,10.1

min,8
max,14
steps,7
decimal
