year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,24,0,-55,5,1,-226,37,21,152
1988,13,6,-17,4,2,-148,59,25,143
1989,11,3,28,4,5,-88,62,23,193
1990,13,1,-16,4,5,-75,53,27,192
1991,27,4,-72,3,1,-106,43,24,314
1992,6,5,-52,5,1,-126,68,20,188
1993,9,3,-10,5,4,-177,55,26,167
1994,23,8,-54,5,3,-203,49,23,116
1995,20,1,14,4,2,-168,58,39,152
1996,24,1,-89,4,4,-245,52,28,139
1997,17,2,-39,3,4,-230,60,27,189
1998,12,12,-103,6,10,-320,43,41,104
1999,17,0,-58,3,5,-195,52,29,188
2000,20,1,-140,5,6,-262,53,21,265
2001,11,3,-168,4,4,-302,40,13,148
2002,20,0,-84,5,4,-216,42,24,195
2003,14,4,-123,4,3,-228,51,35,142
2004,29,0,-109,5,2,-288,45,25,103
2005,8,2,-43,1,1,-147,69,25,152
2006,17,2,1,6,4,-199,53,23,90
2007,12,4,-36,3,0,-132,66,40,272
2008,13,0,-46,5,2,-232,63,20,183
2009,16,3,-25,2,5,-142,59,14,203
2010,8,2,-64,4,3,-193,75,21,192
2011,21,4,-49,2,1,-162,47,23,78
2012,13,0,-41,5,3,-177,46,22,182
2013,10,5,-52,3,1,-144,53,30,154
2014,8,9,-96,5,3,-284,65,38,218
2015,21,2,-66,2,5,-205,57,21,105
2016,8,1,-64,4,0,-168,56,18,165
2016
2017,13,3,-104,8,19,-287,61,11,223
2018,43,6,-115,5,12,-331,42,17,90
2019,17,1,-110,7,0,-291,36,22,201
2020,24,2,-150,7,4,-384,52,9,103
2021,30,8,-168,5,8,-361,48,19,121
2022,31,0,-148,7,2,-323,42,8,124
2023,33,1,-133,5,18,-337,48,21,110
2024,30,2,-125,4,19,-381,47,26,111
2025,20,0,-91,4,6,-271,50,24,33
2026,17,1,-165,6,5,-348,62,12,139
2027,33,8,-148,5,8,-324,41,16,185
2028,33,0,-112,5,8,-321,42,18,38
2029,41,11,-124,5,20,-412,42,13,85
2030,31,2,-181,6,8,-383,44,4,141
2031,32,2,-73,6,8,-298,52,26,72
2032,25,0,-68,2,9,-253,48,16,144
2033,35,3,-87,6,13,-303,42,25,85
2034,16,1,-151,3,4,-314,49,9,179
2035,15,0,-170,8,7,-282,56,11,178
2036,30,0,-151,5,2,-341,47,19,64
2037,22,1,-133,4,10,-280,53,13,151
2038,37,2,-222,4,10,-288,33,14,255
2039,26,0,-143,7,8,-385,57,11,115
2040,23,0,-114,6,24,-343,51,22,188
2041,25,0,-73,4,6,-250,44,13,117
2042,21,2,-78,6,0,-278,58,3,155
2043,24,0,-132,6,20,-320,44,24,188
2044,22,1,-9,3,3,-107,47,7,221
2045,27,11,-133,5,5,-276,43,26,144
2046,18,9,-58,3,11,-232,55,14,143
