year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,941,649,101,-183,166,9.7,3634,47,18.5,101
1988,1060,637,237,-106,207,9.7,3618,37,16.5,73
1989,1171,615,389,-49,227,8.9,3327,30,16.3,90
1990,816,624,11,-188,118,8.8,3354,36,17.1,101
1991,995,698,71,-165,140,9.1,3638,36,17.9,102
1992,1052,622,239,-225,266,10.0,3679,43,17.8,71
1993,997,709,65,-262,123,9.5,3608,51,18.8,87
1994,960,705,27,-239,126,9.3,3517,32,17.3,108
1995,847,627,45,-189,125,8.5,3235,29,16.3,118
1996,1154,724,203,-337,266,9.5,3602,34,16.6,94
1997,1435,653,555,54,327,9.2,3457,18,16.5,89
1998,1138,605,359,-31,127,7.9,3169,40,17.7,125
1999,1217,690,318,-328,478,8.5,3294,28,16.3,102
2000,1235,705,312,-105,273,9.6,3548,36,17.0,82
2001,1049,630,247,-94,180,9.4,3520,42,17.9,87
2002,1028,646,215,-144,154,9.0,3419,54,17.9,112
2003,1156,623,353,-272,255,9.0,3390,34,15.5,96
2004,1120,597,337,-70,170,9.0,3409,35,17.1,96
2005,816,642,-5,-267,35,9.1,3410,38,16.5,98
2006,1235,639,411,22,165,9.3,3529,38,17.5,96
2007,1278,631,452,29,202,10.2,3794,40,17.3,73
2008,971,602,187,-260,207,9.2,3579,24,15.7,59
2009,1040,642,216,-35,152,9.3,3560,40,17.7,97
2010,1085,619,282,-111,160,9.6,3550,35,16.8,70
2011,985,628,187,-106,166,8.4,3227,38,16.7,109
2012,1133,647,300,-127,168,10.4,3831,39,18.1,69
2013,947,604,163,-223,193,8.4,3231,28,16.3,104
2014,908,648,97,-263,167,8.4,3213,35,17.0,120
2015,1268,635,439,-25,302,9.8,3647,33,16.8,97
2016,1166,589,405,-171,257,9.1,3368,23,15.9,83
2016
2017,751,706,-140,-460,185,11.1,4083,64,19.4,70
2018,1141,658,306,-316,377,9.8,3622,46,17.4,89
2019,866,649,24,-183,102,10.2,3784,63,19.2,85
2020,1093,668,249,-84,107,10.5,3887,61,18.5,70
2021,876,751,-103,-398,175,11.4,4178,86,19.1,67
2022,1135,629,330,-174,268,9.9,3679,47,18.9,71
2023,1129,736,173,-255,73,9.9,3645,56,17.6,83
2024,666,770,-327,-455,79,10.6,3956,79,20.3,89
2025,967,636,143,-346,329,10.3,3809,43,18.6,60
2026,760,709,-197,-375,93,10.2,3784,48,17.2,83
2027,746,728,-216,-410,84,10.8,3989,62,19.0,69
2028,690,658,-147,-277,19,10.3,3812,51,17.4,62
2029,770,732,-213,-392,33,11.2,4101,65,20.0,46
2030,814,722,-130,-344,11,10.2,3781,72,20.1,81
2031,786,683,-86,-282,54,11.4,4212,75,18.5,54
2032,1018,673,155,-203,173,10.9,4032,64,18.6,66
2033,909,641,82,-222,128,9.4,3518,36,16.5,83
2034,928,701,43,-354,78,11.0,4039,75,18.8,68
2035,1145,621,344,-141,263,9.8,3601,56,18.8,105
2036,815,668,-37,-370,94,10.7,3943,68,17.8,66
2037,992,652,149,-201,136,10.2,3789,54,18.4,76
2038,833,724,-75,-410,220,11.3,4144,82,21.0,66
2039,653,673,-205,-464,141,10.1,3734,55,18.5,97
2040,791,677,-79,-426,255,10.8,3985,57,18.0,65
2041,865,700,-17,-312,72,11.1,4107,72,19.1,64
2042,952,727,33,-427,326,11.3,4162,91,20.9,77
2043,1148,644,312,-163,262,10.4,3853,44,18.1,60
2044,1123,666,263,-149,177,11.2,4113,54,18.9,53
2045,1005,722,99,-385,280,11.4,4173,74,19.7,44
2046,1039,610,255,-117,199,9.6,3586,34,16.9,86
