year,annual-average-temperature
1987,9.3
1988,10.0
1989,10.2
1990,10.3
1991,9.6
1992,10.0
1993,9.6
1994,10.9
1995,10.2
1996,9.4
1997,10.3
1998,10.1
1999,10.4
2000,10.9
2001,10.4
2002,10.6
2003,10.9
2004,10.0
2005,9.7
2006,10.5
2007,10.4
2008,10.0
2009,10.6
2010,9.2
2011,11.0
2012,10.4
2013,9.6
2014,11.1
2015,10.9
2016,10.5

min,8
max,14
steps,7
decimal



