year,annual-hydric-deficit
1987,-200
1988,-225
1989,-178
1990,-354
1991,-196
1992,-286
1993,-275
1994,-304
1995,219
1996,115
1997,126
1998,44
1999,647
2000,164
2001,415
2002,386
2003,-177
2004,163
2005,-73
2006,153
2007,252
2008,372
2009,46
2010,-55
2011,-217
2012,102
2013,869
2014,889
2015,312
2016,716
