year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,554,788,-452,-488,84,13.3,4878,119,21.5,63
1988,747,774,-271,-546,235,14.8,5408,118,23.1,19
1989,431,757,-547,-560,55,12.9,4736,104,22.8,51
1990,660,777,-331,-494,118,13.6,4986,101,21.5,36
1991,619,854,-509,-582,104,13.8,5049,123,23.3,42
1992,557,797,-471,-490,69,13.9,5073,115,22.5,53
1993,586,860,-503,-659,136,13.4,4956,122,23.2,54
1994,495,866,-621,-609,24,13.0,4785,113,22.4,62
1995,491,762,-483,-592,122,13.4,4938,120,24.0,56
1996,521,878,-617,-641,40,13.9,5087,129,22.7,44
1997,455,863,-683,-690,2,13.9,5099,112,23.1,66
1998,585,795,-422,-567,29,13.3,4861,119,22.6,66
1999,605,833,-491,-492,34,13.3,4872,114,21.4,59
2000,595,864,-518,-578,95,13.8,5034,117,22.7,35
2001,535,782,-453,-548,91,13.4,4917,119,22.4,52
2002,646,756,-317,-460,66,12.7,4695,108,21.6,58
2003,597,790,-416,-562,143,13.7,5030,123,23.1,42
2004,377,833,-676,-725,46,13.9,5060,117,22.4,48
2005,768,784,-237,-416,209,13.3,4933,113,22.8,58
2006,588,793,-415,-574,132,13.5,4955,116,23.4,46
2007,640,804,-395,-473,35,13.9,5100,119,23.6,38
2008,637,789,-375,-564,197,13.2,4887,111,23.7,55
2009,489,763,-500,-446,-82,13.7,5018,121,22.6,52
2010,630,810,-403,-527,97,14.2,5207,117,21.9,30
2011,708,780,-301,-452,163,13.1,4799,103,22.1,43
2012,516,804,-502,-595,33,13.3,4872,119,22.9,60
2013,439,807,-599,-600,34,14.2,5176,116,23.5,48
2014,406,766,-571,-591,66,13.0,4874,126,23.5,62
2015,780,778,-197,-538,280,12.6,4744,108,21.8,77
2016,556,720,-373,-448,62,12.7,4705,105,21.9,51
2016
2017,472,759,-501,-579,-43,13.6,4997,105,22.9,57
2018,527,792,-481,-585,46,13.5,4955,105,21.9,57
2019,489,805,-541,-567,24,14.2,5176,120,23.3,48
2020,516,856,-548,-705,8,14.1,5186,142,24.0,44
2021,572,901,-582,-682,63,14.5,5311,120,24.1,22
2022,550,793,-461,-649,158,14.1,5135,116,23.5,40
2023,624,921,-568,-660,62,14.8,5425,119,23.3,30
2024,502,851,-621,-586,37,14.7,5384,132,23.2,26
2025,629,788,-348,-518,133,13.9,5062,110,22.3,16
2026,564,838,-532,-579,27,14.2,5215,116,24.1,29
2027,664,859,-461,-578,119,14.6,5336,124,23.2,27
2028,593,827,-459,-629,185,15.0,5487,125,23.9,35
2029,748,895,-441,-647,132,14.3,5242,138,23.8,41
2030,762,939,-441,-717,198,15.4,5615,139,24.9,27
2031,707,778,-292,-538,192,15.1,5500,117,24.1,27
2032,603,813,-434,-584,117,14.5,5324,114,24.2,14
2033,615,808,-412,-548,162,14.5,5301,112,22.8,41
2034,475,812,-555,-632,91,14.0,5106,116,23.6,32
2035,532,858,-536,-640,37,14.4,5269,129,24.5,53
2036,815,856,-246,-541,97,14.5,5332,130,24.6,39
2037,659,812,-382,-523,30,14.8,5410,130,22.9,21
2038,595,852,-480,-532,16,14.7,5390,127,24.6,35
2039,910,752,-58,-280,41,14.0,5128,103,22.3,22
2040,760,820,-266,-530,215,13.6,4975,109,22.3,42
2041,748,846,-320,-443,74,14.7,5417,140,24.0,55
2042,424,840,-653,-664,51,14.9,5439,134,23.6,44
2043,635,805,-397,-559,157,14.7,5355,117,24.0,34
2044,700,760,-301,-357,61,14.1,5174,108,22.9,46
2045,501,821,-531,-637,90,14.5,5280,122,23.0,31
2046,489,864,-596,-728,58,15.3,5597,122,25.0,29
