year,annual-estival-days
1987,114
1988,117
1989,105
1990,111
1991,115
1992,114
1993,113
1994,106
1995,86
1996,87
1997,131
1998,114
1999,125
2000,133
2001,107
2002,106
2003,132
2004,114
2005,110
2006,122
2007,134
2008,100
2009,139
2010,111
2011,145
2012,115
2013,107
2014,109
2015,124
2016,119
