year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,9,1,-249,5,0,-420,16,20,36
1988,1,0,-237,9,3,-489,18,3,36
1989,3,1,-236,7,5,-488,35,28,30
1990,1,0,-202,7,2,-434,12,12,89
1991,2,0,-327,8,6,-436,27,25,53
1992,4,0,-233,9,1,-429,22,23,77
1993,12,3,-279,7,4,-527,25,11,30
1994,7,0,-270,8,5,-543,27,19,41
1995,2,2,-250,8,3,-508,45,17,41
1996,6,2,-328,9,2,-471,18,15,30
1997,5,4,-333,9,5,-551,22,24,23
1998,9,1,-207,10,5,-513,26,22,97
1999,8,0,-225,8,2,-451,23,32,120
2000,4,1,-247,7,2,-478,15,19,19
2001,5,2,-216,9,2,-447,23,15,40
2002,6,0,-174,6,1,-462,33,31,52
2003,5,0,-239,10,1,-455,30,11,65
2004,8,0,-353,9,1,-545,13,14,11
2005,6,0,-104,5,5,-346,30,25,46
2006,0,3,-175,8,6,-496,26,9,24
2007,5,0,-162,7,6,-485,31,18,74
2008,2,0,-218,8,9,-504,35,24,37
2009,2,0,-208,6,0,-361,26,22,70
2010,18,1,-203,7,7,-502,26,1,27
2011,0,0,-194,10,1,-494,39,22,126
2012,2,1,-351,6,9,-492,18,33,18
2013,4,0,-291,7,7,-494,25,18,38
2014,2,0,-338,9,1,-480,28,28,85
2015,3,1,-296,9,0,-469,14,39,100
2016,2,0,-239,8,1,-425,42,24,72
2016
2017,1,0,-222,10,3,-448,30,18,59
2018,17,4,-338,9,2,-540,15,28,119
2019,3,0,-252,9,3,-478,30,21,49
2020,19,0,-302,8,5,-594,19,17,35
2021,11,0,-350,11,15,-605,26,2,104
2022,8,2,-332,8,1,-580,28,20,85
2023,10,0,-422,8,6,-631,15,10,167
2024,7,0,-333,9,1,-524,8,5,97
2025,23,2,-373,6,6,-456,32,1,108
2026,4,0,-201,7,17,-423,33,9,90
2027,6,0,-292,9,5,-575,21,4,90
2028,15,0,-350,10,9,-589,16,9,97
2029,19,0,-338,8,14,-603,27,23,119
2030,21,0,-375,10,11,-633,17,1,72
2031,7,0,-244,9,11,-456,23,3,78
2032,4,0,-335,8,11,-521,35,3,131
2033,12,0,-345,10,4,-508,22,15,122
2034,1,1,-322,8,7,-493,17,17,66
2035,19,2,-238,7,11,-546,26,19,12
2036,9,1,-117,8,13,-550,13,21,100
2037,11,0,-331,9,0,-473,19,3,125
2038,14,0,-303,7,15,-517,15,3,102
2039,3,0,-66,8,0,-491,21,6,224
2040,10,3,-334,8,4,-559,27,12,109
2041,11,0,-188,8,11,-454,11,31,122
2042,21,1,-380,9,2,-556,18,19,44
2043,10,0,-332,8,6,-494,22,9,135
2044,13,2,-167,5,0,-380,36,16,98
2045,18,0,-344,9,6,-507,17,27,56
2046,11,0,-354,10,22,-581,16,6,61

min,,,,0,,,5
max,,,,11,,,55
steps,,,,12,,,11
decimals
