year,annual-hydric-deficit
1987,-119
1988,-435
1989,-286
1990,-550
1991,7
1992,-373
1993,-249
1994,-418
1995,-144
1996,-72
1997,-123
1998,-169
1999,-308
2000,-576
2001,-230
2002,-396
2003,-483
2004,-317
2005,-246
2006,-346
2007,-492
2008,-265
2009,-444
2010,-224
2011,-457
2012,-359
2013,-112
2014,-256
2015,-511
2016,-285
