year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,38,44,-251.48,9,26,-523.49,57,42,12
1988,35,54,-193,6,15,-356,30,40,82
1989,26,50,-101,5,22,-328,18,52,52
1990,31,24,-190,8,24,-476,35,31,40
1991,26,26,-263,8,24,-547,32,34,55
1992,22,39,-168,8,23,-427,34,35,123
1993,42,26,-171,6,30,-476,31,43,29
1994,42,32,-224,6,22,-479,35,38,100
1995,43,33,-227,9,24,-484,23,42,72
1996,36,28,-248,5,34,-542,30,44,66
1997,30,27,-199,7,31,-476,42,28,33
1998,20,20,-247,8,17,-492,44,44,71
1999,41,36,-237,5,20,-487,31,40,70
2000,50,35,-202,8,27,-494,29,49,42
2001,55,48,-308,8,29,-562,36,49,82
2002,27,32,-212,10,20,-513,16,40,35
2003,37,31,-196,10,31,-447,24,38,72
2004,42,44,-194,7,27,-459,16,42,12
2005,50,36,-217,8,16,-510,29,31,38
2006,29,30,-71,4,32,-355,26,52,32
2007,39,41,-96,8,31,-376,48,45,32
2008,39,52,-194,6,20,-422,36,38,64
2009,45,25,-234,8,34,-524,33,44,25
2010,59,37,-311,10,22,-605,9,33,20
2011,39,45,-184,8,31,-442,37,50,85
2012,19,42,-180,7,16,-409,40,20,51
2013,30,52,-177,8,24,-465,22,24,81
2014,28,52,-123,3,15,-401,35,44,66
2015,47,66,-273,7,31,-453,33,47,37
2016,46,44,-214,7,22,-483,35,50,51
2016
2017,40,51,-245,8,46,-558,33,29,34
2018,28,35,-219,9,26,-511,46,30,21
2019,51,6,-254,9,32,-556,12,28,24
2020,45,35,-220,10,46,-507,41,37,52
2021,41,24,-234,6,30,-528,28,27,32
2022,42,64,-253,10,35,-566,37,25,42
2023,55,46,-212,7,37,-514,25,29,38
2024,56,16,-234,7,35,-555,29,40,31
2025,35,49,-158,6,36,-431,31,34,32
2026,50,34,-357,7,38,-707,25,15,4
2027,45,24,-309,11,24,-585,30,14,60
2028,50,37,-295,8,18,-569,23,37,57
2029,32,55,-181,7,30,-475,30,35,48
2030,41,27,-227,9,46,-573,28,47,24
2031,36,44,-124,7,19,-399,49,29,17
2032,59,21,-262,7,37,-557,27,28,25
2033,45,25,-239,7,36,-542,45,29,64
2034,42,41,-75,10,36,-385,33,41,19
2035,41,20,-259,9,37,-554,33,32,25
2036,27,19,-187,6,30,-464,26,27,39
2037,27,30,-202,8,31,-439,26,21,30
2038,44,33,-287,8,32,-566,30,30,50
2039,34,15,-136,8,28,-425,32,16,36
2040,47,36,-252,9,24,-529,46,37,44
2041,50,30,-245,10,31,-534,9,24,24
2042,54,43,-215,6,24,-472,11,43,22
2043,50,40,-206,8,38,-504,28,36,26
2044,47,41,-268,6,24,-544,24,39,13
2045,51,27,-218,8,37,-530,25,28,20
2046,18,36,-11,7,25,-296,48,44,28
