year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1563,11,-334,4
1988,1441,11,8,4
1989,1271,11,-188,7
1990,1384,9,-11,3
1991,1398,7,-158,1
1992,1480,9,-160,2
1993,1496,10,-368,9
1994,1667,11,-249,0
1995,1377,11,-77,3
1996,1608,9,-334,0
1997,1689,12,-397,0
1998,1609,11,-389,6
1999,1364,11,-293,6
2000,1525,9,-336,6
2001,1532,8,-323,0
2002,1744,10,-284,1
2003,1520,8,-159,5
2004,1693,9,-354,3
2005,1226,11,-69,4
2006,1486,12,-154,1
2007,1389,10,-86,2
2008,1491,9,-194,1
2009,1261,9,-210,7
2010,1509,9,-323,1
2011,1540,11,-103,7
2012,1540,9,-299,0
2013,1414,10,-94,0
2014,1713,10,-284,0
2015,1550,12,-117,9
2016,1463,11,-324,8
2016
2017,1912,12,-364,1
2018,1802,9,-427,3
2019,1566,11,-376,0
2020,1555,12,-336,4
2021,1930,11,-541,1
2022,1975,10,-414,0
2023,1563,12,-581,8
2024,1638,11,-524,3
2025,1914,13,-407,6
2026,1910,13,-485,2
2027,1663,11,-295,1
2028,1881,14,-343,0
2029,1815,10,-398,2
2030,1776,11,-444,0
2031,1649,12,-324,8
2032,1749,12,-304,2
2033,1544,10,-296,2
2034,1731,13,-492,2
2035,1709,13,-269,1
2036,2005,12,-397,9
2037,1871,12,-223,4
2038,1600,11,-374,2
2039,1707,12,-424,1
2040,2001,11,-420,2
2041,1727,13,-208,8
2042,1839,13,-345,1
2043,1634,12,-283,5
2044,1863,10,-367,0
2045,1820,11,-277,1
2046,1952,11,-268,1

min,1000,6,,0
max,2500,18,,10
steps,11,8,,11
decimal



