year,annual-hydric-deficit
1987,-46
1988,70
1989,-466
1990,-156
1991,-116
1992,-33
1993,-36
1994,187
1995,-55
1996,-9
1997,-117
1998,-85
1999,111
2000,137
2001,124
2002,-12
2003,-130
2004,-10
2005,-157
2006,2
2007,90
2008,234
2009,-71
2010,64
2011,-212
2012,-81
2013,305
2014,280
2015,-96
2016,306
2017,177
2018,169
2019,217
2020,133



