year,annual-average-temperature
1987,4.6
1988,6.6
1989,8.0
1990,7.7
1991,7.0
1992,7.4
1993,6.1
1994,6.4
1995,7.0
1996,5.3
1997,6.7
1998,6.6
1999,7.4
2000,7.9
2001,6.9
2002,7.3
2003,6.7
2004,6.5
2005,6.7
2006,7.5
2007,7.7
2008,8.1
2009,6.9
2010,6.1
2011,7.7
2012,6.6
2013,7.3
2014,8.0
2015,8.3
2016,7.4

min,2
max,9
steps,8
decimal,1
