year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,562,574,-125,-253,86,6.2,2798,30,16.5,152
1988,695,565,-3,-129,87,7.5,3173,31,16.4,97
1989,642,597,-69,-230,142,6.2,2934,26,16.4,140
1990,737,559,66,-103,123,5.5,2629,17,12.9,154
1991,765,636,-43,-108,46,6.3,2745,18,15.3,134
1992,567,551,-99,-191,50,6.2,2701,24,15.2,144
1993,532,703,-329,-418,92,5.0,2684,8,15.1,157
1994,734,712,-146,-245,52,6.6,2998,35,16.0,140
1995,579,583,-119,-236,73,6.9,3017,29,15.5,130
1996,550,680,-327,-357,19,7.1,3098,31,15.5,121
1997,567,624,-215,-276,79,5.3,2667,13,13.7,143
1998,638,566,-40,-134,58,6.6,2947,22,16.2,128
1999,625,732,-306,-361,43,6.7,2984,26,15.3,141
2000,641,643,-180,-242,54,6.1,2797,14,14.3,127
2001,626,577,-72,-165,65,6.3,2909,39,16.2,154
2002,524,576,-155,-262,75,5.4,2675,18,14.9,151
2003,662,566,-29,-139,66,6.4,2861,25,16.2,143
2004,636,584,-85,-198,81,6.2,2882,19,15.5,130
2005,647,585,-55,-177,73,7.0,2965,26,15.7,131
2006,628,585,-71,-239,140,6.1,2915,26,16.2,147
2007,561,588,-148,-273,102,6.3,2871,19,15.5,149
2008,704,567,22,-130,114,5.5,2660,21,14.4,162
2009,672,550,10,-127,81,5.7,2654,8,15.8,153
2010,572,604,-146,-308,129,6.3,3066,21,15.6,131
2011,668,609,-68,-232,128,7.3,3084,26,16.1,115
2012,669,566,-30,-151,95,7.0,3001,21,15.0,129
2013,574,605,-138,-311,119,6.0,2844,37,17.1,159
2014,558,575,-133,-208,19,6.4,2851,23,15.4,132
2015,754,593,47,-64,67,6.4,2885,26,15.9,149
2016,573,571,-107,-265,113,5.8,2718,11,14.3,137
2016
2017,623,572,-82,-230,146,7.9,3193,31,15.7,108
2018,516,597,-217,-322,58,7.2,3115,24,16.1,139
2019,599,585,-118,-254,94,7.5,3056,21,14.6,117
2020,596,588,-113,-253,104,7.1,3058,28,17.3,131
2021,449,701,-444,-494,24,7.6,3191,31,15.9,131
2022,701,573,5,-166,149,7.2,3080,20,16.4,122
2023,700,644,-118,-225,93,7.0,2925,16,14.7,111
2024,636,687,-251,-307,34,7.8,3202,30,16.4,111
2025,692,587,-14,-171,100,7.6,3235,27,17.0,122
2026,560,687,-296,-311,1,6.3,2873,16,15.6,136
2027,618,682,-256,-308,61,8.1,3255,27,16.1,107
2028,645,598,-73,-171,40,7.4,3171,26,16.9,129
2029,662,753,-309,-387,45,8.4,3421,42,16.8,107
2030,674,669,-173,-258,42,6.7,2932,24,15.8,133
2031,549,558,-146,-227,70,8.5,3363,16,15.4,94
2032,655,637,-114,-256,111,8.3,3386,41,16.4,115
2033,506,612,-233,-332,82,6.8,2974,36,17.5,145
2034,772,609,12,-160,94,8.2,3292,40,17.3,123
2035,621,578,-101,-258,115,7.6,3183,18,14.2,112
2036,656,582,-59,-166,80,7.8,3106,24,16.0,107
2037,597,637,-179,-343,155,8.2,3335,37,15.0,109
2038,730,575,28,-124,156,7.3,3058,23,16.0,131
2039,610,554,-77,-278,149,7.5,3047,13,15.0,115
2040,669,581,-39,-155,106,7.2,3144,30,16.9,112
2041,674,626,-79,-220,91,7.8,3341,51,16.9,132
2042,627,604,-118,-231,91,8.2,3295,28,15.4,99
2043,686,577,-15,-174,143,6.8,2978,43,15.5,134
2044,593,586,-123,-242,88,7.3,3114,35,15.4,113
2045,683,587,-33,-138,60,7.5,3131,35,17.2,124
2046,586,586,-139,-273,110,8.0,3279,31,15.9,103
