year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,9,0,-388,9,27,-715,33,3,5
1988,6,0,-399,9,14,-659,26,7,6
1989,5,0,-401,8,16,-688,34,17,4
1990,5,0,-520,6,6,-758,18,11,16
1991,15,1,-491,10,2,-731,23,11,22
1992,8,2,-427,9,11,-689,37,4,36
1993,7,1,-493,8,14,-701,28,3,6
1994,10,1,-462,10,12,-699,26,11,8
1995,1,1,-406,9,13,-636,23,10,9
1996,11,0,-446,11,6,-750,25,6,10
1997,1,0,-411,8,19,-665,24,14,8
1998,12,0,-435,10,25,-718,24,10,0
1999,9,0,-497,5,17,-794,29,16,27
2000,5,0,-488,11,11,-717,23,5,26
2001,2,0,-462,4,7,-744,28,5,0
2002,15,0,-425,4,8,-716,16,6,2
2003,2,0,-409,10,16,-690,21,1,24
2004,1,0,-466,7,25,-723,24,11,12
2005,5,0,-437,7,11,-686,23,8,0
2006,1,0,-497,6,18,-736,24,21,0
2007,5,0,-444,5,21,-714,28,5,13
2008,6,0,-500,11,4,-752,24,11,16
2009,5,0,-452,2,5,-723,35,12,2
2010,15,0,-499,5,14,-782,25,6,24
2011,5,1,-424,7,25,-708,34,0,1
2012,2,0,-420,10,15,-676,16,7,0
2013,2,0,-443,4,6,-695,35,13,0
2014,10,0,-458,11,14,-732,33,6,16
2015,8,1,-456,5,1,-692,15,11,32
2016,0,3,-398,2,15,-757,25,6,0
2016
2017,18,0,-535,10,33,-804,19,16,21
2018,9,0,-381,9,27,-731,38,7,24
2019,11,0,-543,2,30,-809,22,0,8
2020,24,0,-398,6,29,-757,30,4,5
2021,18,1,-518,7,29,-787,26,3,19
2022,12,0,-517,6,26,-731,20,1,36
2023,22,0,-516,6,11,-760,26,11,25
2024,13,1,-528,8,18,-777,18,5,13
2025,17,0,-503,10,16,-768,31,3,66
2026,23,0,-562,10,36,-842,16,0,0
2027,9,0,-484,7,29,-757,36,1,4
2028,8,0,-472,6,18,-731,32,3,29
2029,11,0,-392,8,33,-705,29,4,9
2030,19,0,-582,6,25,-847,12,8,2
2031,14,0,-416,9,18,-664,28,3,19
2032,3,0,-380,9,18,-679,34,6,24
2033,12,0,-491,10,25,-759,24,0,33
2034,21,0,-524,9,35,-797,18,1,8
2035,16,0,-373,10,25,-696,27,2,29
2036,20,0,-526,9,19,-743,22,3,28
2037,16,0,-510,11,49,-816,15,2,10
2038,37,0,-518,10,24,-796,16,4,23
2039,20,0,-477,8,26,-789,20,0,44
2040,10,0,-446,8,32,-761,23,1,17
2041,25,0,-400,10,17,-711,26,3,13
2042,15,0,-424,5,21,-711,34,0,29
2043,16,0,-421,8,26,-743,24,2,29
2044,20,2,-446,8,25,-728,25,4,23
2045,26,0,-471,8,32,-777,24,0,15
2046,16,0,-444,11,34,-686,22,1,27
