year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,241,1008,-1101,-886,-88,15.3,5577,131,25.3,16
1988,251,962,-1051,-867,-53,14.8,5398,126,23.6,24
1989,318,981,-1033,-865,-41,14.6,5329,132,24.4,39
1990,200,1026,-1176,-972,-98,14.6,5360,142,23.2,20
1991,277,1054,-1159,-911,-66,14.6,5346,141,23.2,43
1992,288,966,-1028,-865,-74,14.6,5337,130,24.1,32
1993,252,1018,-1139,-953,-43,14.3,5231,124,23.5,40
1994,264,980,-1058,-901,-83,14.5,5324,118,23.6,35
1995,314,962,-1013,-829,-41,13.9,5090,118,23.1,45
1996,346,1080,-1117,-934,-96,14.8,5392,135,23.7,31
1997,226,951,-1075,-858,-82,14.3,5213,130,23.6,44
1998,249,1049,-1185,-955,-121,15.1,5518,142,24.9,34
1999,294,1063,-1142,-984,-58,14.1,5155,138,24.4,49
2000,298,971,-1029,-885,-16,14.9,5423,126,23.0,22
2001,312,1039,-1111,-945,-41,14.8,5418,124,23.7,24
2002,338,1011,-1030,-882,-40,15.1,5516,137,23.6,24
2003,330,986,-987,-863,-33,14.6,5345,127,23.6,21
2004,159,1000,-1177,-946,-98,14.7,5379,126,24.3,32
2005,218,1008,-1163,-924,-82,15.5,5651,139,24.6,24
2006,280,994,-1057,-961,1,14.2,5195,109,23.7,51
2007,255,1024,-1135,-924,-78,15.5,5661,129,24.6,15
2008,251,1005,-1078,-931,-25,14.5,5294,135,24.0,39
2009,254,971,-1062,-905,-63,14.7,5360,131,24.0,42
2010,382,1048,-1015,-965,51,14.8,5428,141,24.2,44
2011,253,978,-1085,-888,-33,15.3,5599,129,24.9,15
2012,240,998,-1112,-901,-103,15.4,5606,131,24.3,20
2013,218,969,-1123,-894,-100,14.3,5216,124,23.4,40
2014,219,1023,-1167,-959,-120,15.5,5661,146,24.6,24
2015,288,1009,-1054,-901,-60,14.3,5218,147,23.4,59
2016,305,980,-1016,-881,-38,14.6,5323,110,23.4,41
2016
2017,267,1106,-1215,-1026,-64,16.3,5951,150,26.4,34
2018,303,987,-1043,-845,-77,15.4,5606,139,24.8,19
2019,191,1062,-1227,-1027,-61,16.0,5824,146,24.9,27
2020,297,1036,-1080,-893,-110,15.9,5826,150,25.0,9
2021,294,1063,-1219,-969,-119,16.3,5950,153,25.6,16
2022,197,1009,-1179,-927,-98,15.6,5707,146,24.9,14
2023,254,1049,-1180,-947,-86,15.3,5589,136,23.0,26
2024,215,1061,-1247,-999,-122,15.2,5573,138,25.1,31
2025,298,981,-1060,-873,-63,15.4,5604,149,23.6,24
2026,233,1138,-1308,-1080,-84,16.8,6123,151,26.9,7
2027,295,1020,-1149,-955,-117,15.4,5613,133,25.0,18
2028,303,968,-1005,-903,-15,15.3,5607,142,25.2,20
2029,300,1016,-1139,-859,-141,15.5,5645,128,25.6,14
2030,216,1128,-1300,-1079,-94,15.6,5686,152,25.2,26
2031,302,976,-1027,-862,-86,15.5,5647,128,25.1,8
2032,279,948,-1004,-835,-98,14.5,5309,112,24.7,28
2033,229,1026,-1159,-944,-116,16.0,5831,143,25.4,9
2034,222,1075,-1220,-1012,-73,16.6,6062,147,26.0,7
2035,342,1002,-1030,-799,-110,15.6,5699,147,24.7,27
2036,293,1007,-1073,-906,-17,15.3,5583,143,23.3,13
2037,334,1089,-1130,-1013,-3,16.7,6110,149,26.2,6
2038,273,1076,-1139,-984,-61,15.7,5748,158,24.6,29
2039,329,1058,-1066,-915,-74,15.8,5782,143,25.0,19
2040,319,1031,-1067,-914,-39,15.3,5589,138,24.6,25
2041,381,1039,-1041,-881,-57,16.1,5887,158,24.3,12
2042,312,988,-1011,-865,-89,15.2,5535,120,23.6,8
2043,344,1016,-1013,-907,-18,15.9,5803,146,25.3,9
2044,288,1015,-1090,-905,-102,15.5,5667,135,24.4,23
2045,311,1055,-1081,-945,-41,15.8,5749,154,25.7,20
2046,304,1025,-1094,-879,-129,16.3,5967,143,25.0,9

min,150,840,,,,13,4800,99,21
max,550,1140,,,,17,6150,171,27
steps,9,11,,,,9,10,9,9
decimal,,,,,,1,,,1
