year,annual-hydric-deficit
1987,1284
1988,1222
1989,1247
1990,1276
1991,1240
1992,1139
1993,1107
1994,1278
1995,1317
1996,1190
1997,1218
1998,1251
1999,1290
2000,1268
2001,1290
2002,1290
2003,1348
2004,1239
2005,1344
2006,1342
2007,1156
2008,1224
2009,1424
2010,1249
2011,1243
2012,1372
2013,1236
2014,1310
2015,1344
2016,1229
