year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,603,1074,-1006,-973,-26,18.0,6573,132,24.8,0
1988,555,1085,-1051,-1057,-45,17.7,6466,144,23.8,0
1989,788,1033,-736,-986,134,17.1,6232,127,23.9,0
1990,303,1093,-1336,-1042,-175,17.8,6515,139,24.4,0
1991,316,1171,-1477,-1157,-219,17.7,6469,112,23.4,0
1992,612,1007,-892,-904,-52,17.3,6331,129,24.6,1
1993,557,1242,-1337,-1124,-219,18.3,6689,146,25.6,0
1994,447,1146,-1227,-1121,-67,18.6,6817,153,26.1,0
1995,432,1266,-1465,-1243,-241,18.1,6596,141,24.0,0
1996,432,1325,-1590,-1254,-132,18.5,6765,152,25.2,0
1997,487,931,-911,-870,-120,17.0,6189,120,24.5,0
1998,407,1241,-1551,-1196,-205,18.1,6630,155,24.4,0
1999,518,1219,-1397,-1104,-152,18.2,6641,148,24.3,0
2000,494,1026,-1069,-1007,-47,18.2,6630,139,25.3,0
2001,463,1174,-1424,-1155,-177,18.1,6611,129,24.6,0
2002,488,1052,-1135,-971,-211,18.0,6580,147,25.3,0
2003,405,1067,-1169,-1024,-115,17.3,6326,136,24.0,0
2004,471,1080,-1165,-1060,-38,17.7,6476,130,24.5,0
2005,384,1059,-1210,-1006,-177,17.6,6438,120,23.9,0
2006,563,999,-999,-979,18,17.6,6436,124,23.2,0
2007,276,1076,-1361,-1045,-240,17.9,6532,139,24.6,0
2008,278,1117,-1404,-1071,-176,18.1,6617,148,24.5,0
2009,552,996,-973,-969,-54,17.5,6375,118,23.8,0
2010,476,1127,-1234,-1092,-153,18.5,6781,133,24.9,0
2011,497,1077,-1134,-993,-151,17.9,6531,127,24.3,0
2012,370,1103,-1250,-1034,-121,17.9,6521,152,24.1,0
2013,335,1089,-1346,-1031,-85,18.5,6746,150,24.7,0
2014,523,1134,-1140,-1069,-41,17.8,6511,125,25.1,0
2015,436,1078,-1167,-1041,-28,17.6,6420,121,24.8,0
2016,470,1093,-1137,-1020,-103,17.7,6450,121,25.3,0
2016
2017,445,1104,-1252,-1084,-158,18.8,6845,153,25.3,0
2018,590,1117,-1076,-1072,-8,18.5,6767,140,25.0,0
2019,503,1042,-1107,-955,-44,18.4,6709,147,24.5,0
2020,439,1100,-1200,-1048,-143,18.1,6639,128,24.5,0
2021,535,1303,-1407,-1267,-195,18.3,6666,141,25.2,0
2022,455,1022,-1151,-928,-124,18.8,6846,146,25.3,0
2023,597,1153,-1228,-1078,-100,18.5,6741,134,24.8,0
2024,476,1226,-1381,-1190,-181,18.0,6591,137,25.0,0
2025,406,1015,-1164,-941,-86,18.3,6678,120,25.2,0
2026,428,1129,-1419,-1109,-266,18.4,6712,154,24.4,0
2027,501,1195,-1390,-1090,-247,18.8,6856,149,24.5,0
2028,549,991,-986,-916,-20,18.2,6659,139,25.5,0
2029,408,1194,-1457,-1106,-194,18.5,6763,139,24.9,0
2030,479,1321,-1505,-1306,-240,19.0,6936,149,25.5,0
2031,386,1028,-1205,-1001,-173,18.7,6811,152,24.9,0
2032,625,1072,-1035,-1028,32,18.8,6883,142,24.8,0
2033,542,1061,-1095,-1004,-139,18.3,6685,150,25.4,0
2034,566,1077,-1088,-1042,71,18.5,6738,134,25.1,0
2035,742,1133,-994,-1056,37,18.8,6876,157,25.0,0
2036,445,977,-1089,-872,-126,17.7,6491,122,24.3,0
2037,513,1049,-1091,-978,-108,18.4,6721,146,24.9,0
2038,474,1086,-1200,-1015,-75,18.8,6851,140,24.7,0
2039,323,1113,-1357,-1065,-130,18.6,6789,135,25.6,0
2040,435,1109,-1274,-1025,-143,18.9,6926,149,24.9,0
2041,277,1078,-1390,-1040,-185,18.6,6780,142,24.5,0
2042,444,1043,-1169,-1017,-163,18.2,6648,136,24.3,0
2043,237,1123,-1486,-1104,-246,18.7,6813,151,25.5,0
2044,435,1059,-1168,-1022,-94,18.2,6644,132,25.1,0
2045,527,1095,-1111,-1059,-58,18.5,6759,125,24.8,0
2046,650,1158,-1075,-1109,-24,18.9,6915,138,24.8,0
