year,annual-average-temperature
1987,16.4
1988,16.5
1989,16.1
1990,16.6
1991,16.0
1992,16.1
1993,16.6
1994,17.2
1995,16.7
1996,16.5
1997,16.3
1998,17.1
1999,17.8
2000,16.9
2001,17.4
2002,17.2
2003,17.0
2004,17.0
2005,16.8
2006,16.5
2007,17.2
2008,17.4
2009,17.2
2010,18.2
2011,16.4
2012,17.3
2013,17.6
2014,17.7
2015,17.0
2016,17.7
