year,annual-hydric-deficit
1987,3
1988,84
1989,-223
1990,187
1991,190
1992,431
1993,231
1994,-6
1995,12
1996,-12
1997,19
1998,29
1999,182
2000,325
2001,-112
2002,-75
2003,-105
2004,-19
2005,-141
2006,-149
2007,-25
2008,184
2009,57
2010,-54
2011,-272
2012,-122
2013,229
2014,132
2015,-169
2016,-94
