year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,6,0,-67,3,0,-174,62,24,100
1988,10,4,-74,5,2,-282,65,13,78
1989,9,3,-74,4,0,-204,60,15,100
1990,7,2,-58,4,1,-152,65,11,110
1991,4,3,-108,4,3,-279,54,28,104
1992,4,1,-48,0,0,-105,68,19,90
1993,7,5,-141,1,5,-335,75,22,78
1994,6,2,-95,4,1,-230,73,29,103
1995,11,0,19,2,0,-65,74,16,188
1996,11,3,-134,5,1,-346,56,21,88
1997,6,3,-162,5,4,-399,64,8,65
1998,7,1,-67,4,1,-221,62,29,53
1999,8,1,-145,4,1,-293,64,19,183
2000,19,1,-172,2,0,-337,47,32,51
2001,12,1,-88,2,2,-246,54,22,73
2002,10,4,-8,6,1,-189,74,28,77
2003,6,1,-99,6,1,-249,64,10,63
2004,12,1,-106,7,7,-287,68,34,100
2005,5,1,-108,4,0,-288,59,34,80
2006,9,5,-131,0,0,-160,65,21,119
2007,10,3,-123,6,6,-272,61,29,95
2008,8,6,-52,4,1,-253,77,24,102
2009,5,4,-77,3,4,-184,63,23,66
2010,5,0,-60,5,1,-176,76,32,108
2011,13,14,-131,2,1,-317,51,24,67
2012,7,2,-84,3,0,-231,60,20,85
2013,16,1,-71,2,2,-195,64,28,128
2014,9,5,-55,2,0,-199,63,29,134
2015,12,1,-118,4,1,-216,60,29,103
2016,5,1,-87,4,1,-197,71,24,102
2016
2017,23,5,-148,8,2,-349,48,16,39
2018,21,1,-144,1,1,-281,38,10,75
2019,17,3,-82,4,1,-229,52,4,92
2020,7,0,-87,4,2,-213,71,6,120
2021,16,5,-4,2,0,-212,63,16,56
2022,13,4,-85,7,3,-329,47,10,95
2023,11,5,-70,3,4,-314,58,9,88
2024,6,5,-166,6,3,-419,74,3,133
2025,14,3,-108,7,1,-273,56,24,108
2026,32,0,-271,7,5,-513,36,16,141
2027,24,0,-122,4,4,-356,33,17,50
2028,9,3,-103,4,0,-266,52,13,99
2029,19,1,-184,3,3,-373,56,7,115
2030,28,1,-156,5,9,-420,48,20,71
2031,24,2,-48,6,3,-264,48,11,22
2032,14,0,-100,5,1,-313,63,1,77
2033,27,0,-97,3,2,-237,36,9,161
2034,14,5,-114,3,0,-336,62,14,50
2035,18,1,-124,2,1,-261,57,7,114
2036,22,0,-115,4,9,-313,65,10,116
2037,8,2,-130,2,0,-304,53,17,79
2038,16,2,-111,4,1,-241,44,7,91
2039,13,1,-173,4,0,-358,46,10,93
2040,20,8,-90,2,4,-266,63,19,70
2041,29,0,-164,3,1,-333,28,12,90
2042,26,3,-158,4,0,-334,55,13,80
2043,26,0,-116,4,2,-330,35,12,88
2044,16,0,-102,5,1,-285,57,18,70
2045,8,2,-121,2,4,-307,63,13,60
2046,34,0,-102,1,6,-289,46,12,65

min,,,,0
max,,,,14
steps,,,,8
decimal



