year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,663,588,-142,-193,-27,10.8,3952,22,16.9,47
1988,551,620,-272,-339,55,10.8,4006,30,17.8,55
1989,667,586,-120,-288,125,10.1,3761,21,16.8,47
1990,758,597,-40,-145,84,10.6,3880,28,16.7,43
1991,554,728,-441,-386,-71,10.4,3842,38,18.4,62
1992,695,547,-64,-146,62,10.3,3815,23,16.8,53
1993,569,771,-509,-450,-22,10.5,3844,27,17.8,48
1994,590,685,-377,-352,-54,9.7,3639,28,17.2,77
1995,837,567,60,-42,83,10.6,3921,27,16.7,41
1996,575,752,-440,-453,-7,10.3,3822,32,17.7,63
1997,607,719,-396,-514,118,10.6,3921,27,16.9,49
1998,589,583,-201,-269,24,10.4,3832,28,17.5,69
1999,735,683,-271,-284,0,10.0,3693,25,15.9,55
2000,595,703,-366,-423,57,9.6,3575,29,15.4,64
2001,588,620,-243,-290,28,10.7,3929,45,18.2,52
2002,632,600,-178,-228,22,9.9,3715,22,17.7,81
2003,557,592,-244,-339,89,10.3,3807,22,16.3,45
2004,504,594,-315,-339,-2,9.9,3710,28,17.3,71
2005,553,591,-222,-371,52,9.9,3668,29,17.2,71
2006,647,578,-129,-188,28,9.6,3622,25,17.0,62
2007,580,621,-248,-348,53,10.2,3784,29,17.9,67
2008,638,593,-158,-272,50,9.7,3576,32,17.5,71
2009,541,591,-246,-285,8,9.9,3641,25,16.5,61
2010,676,553,-87,-208,44,9.8,3648,16,15.8,55
2011,633,647,-213,-337,68,10.5,3879,39,17.5,62
2012,678,594,-112,-223,67,10.3,3767,23,17.1,52
2013,673,589,-132,-216,42,10.4,3871,33,17.3,50
2014,688,590,-108,-200,83,9.9,3674,32,17.0,71
2015,588,599,-210,-265,2,10.0,3689,24,16.8,57
2016,601,559,-169,-255,57,9.7,3627,12,15.7,54
2016
2017,535,645,-315,-457,125,10.8,3964,59,18.2,55
2018,541,627,-296,-352,-7,11.2,4103,43,16.8,39
2019,664,603,-152,-285,63,11.5,4208,50,18.9,32
2020,566,581,-227,-295,40,11.4,4199,32,17.6,28
2021,696,689,-288,-293,-15,11.5,4207,44,18.4,34
2022,563,614,-255,-370,78,10.9,4020,40,17.9,52
2023,730,786,-383,-450,59,11.6,4260,56,19.3,37
2024,569,711,-427,-404,20,11.0,4076,40,18.3,41
2025,595,612,-223,-325,62,10.7,3961,54,18.8,65
2026,571,831,-599,-580,-12,12.2,4468,61,18.7,42
2027,668,745,-347,-495,92,11.9,4365,59,18.0,38
2028,546,583,-249,-295,98,11.2,4125,33,17.3,36
2029,579,743,-493,-471,-34,11.4,4177,50,17.9,37
2030,551,777,-510,-565,43,11.2,4139,62,18.8,53
2031,532,617,-287,-419,85,11.5,4205,48,17.6,36
2032,588,590,-211,-340,106,11.0,4030,34,17.1,29
2033,648,644,-208,-285,67,11.8,4332,56,18.5,33
2034,525,632,-339,-415,31,11.0,4020,52,18.4,41
2035,721,596,-107,-281,106,11.5,4204,34,17.1,28
2036,734,658,-150,-374,187,12.4,4550,62,20.0,24
2037,518,621,-329,-371,-38,11.1,4051,24,17.2,42
2038,576,633,-265,-331,71,11.1,4077,36,17.0,41
2039,527,633,-325,-404,76,11.3,4123,44,17.0,42
2040,602,620,-234,-316,34,10.5,3848,46,17.8,55
2041,598,663,-280,-432,145,11.8,4354,52,18.0,54
2042,593,634,-255,-377,137,11.2,4108,44,16.8,42
2043,644,669,-250,-398,80,11.8,4338,59,18.8,43
2044,606,625,-244,-352,91,11.2,4116,43,17.8,47
2045,536,649,-314,-416,86,11.2,4132,56,19.4,47
2046,639,634,-218,-371,103,12.0,4376,67,18.7,33

min,400,500,,,,8,3000,,14
max,900,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



