year,annual-frozen-days
1987,75
1988,63
1989,59
1990,62
1991,76
1992,60
1993,61
1994,38
1995,54
1996,55
1997,64
1998,67
1999,66
2000,42
2001,66
2002,32
2003,73
2004,75
2005,86
2006,70
2007,64
2008,64
2009,69
2010,77
2011,57
2012,64
2013,58
2014,23
2015,44
2016,42
