year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,436,485,-188,-253,40,6.3,2601,2,14.7,143
1988,444,553,-243,-359,92,6.6,2805,8,15.5,144
1989,394,535,-281,-358,43,7.2,2885,23,16.1,140
1990,497,530,-169,-267,66,7.4,2888,13,16.1,117
1991,373,582,-405,-412,-21,6.8,2758,5,15.0,136
1992,472,423,-86,-141,39,5.9,2609,2,14.0,141
1993,470,660,-404,-441,26,6.7,2803,18,17.0,144
1994,536,584,-244,-330,28,7.0,2812,4,14.5,114
1995,437,490,-180,-250,31,5.9,2480,5,15.1,158
1996,615,597,-220,-328,118,6.8,2736,6,14.1,117
1997,414,609,-373,-415,5,6.9,2823,9,14.3,126
1998,424,506,-214,-292,57,6.8,2757,20,16.3,146
1999,459,639,-399,-408,-5,6.4,2589,2,14.4,138
2000,441,573,-341,-339,-29,6.6,2655,9,14.2,125
2001,461,464,-147,-231,39,6.4,2738,5,15.4,133
2002,538,489,-85,-203,78,6.6,2704,9,14.7,133
2003,443,515,-209,-278,36,7.1,2862,6,14.5,122
2004,438,510,-212,-299,39,6.3,2620,1,13.9,125
2005,476,527,-180,-302,57,6.5,2734,14,15.0,132
2006,459,498,-175,-265,53,6.2,2615,1,14.2,139
2007,419,475,-188,-305,72,6.0,2562,7,14.9,133
2008,424,523,-222,-309,26,7.0,2843,15,16.3,128
2009,581,524,-75,-210,74,6.6,2706,6,15.2,124
2010,571,511,-76,-219,82,6.9,2755,13,15.0,115
2011,456,527,-203,-310,74,6.8,2752,3,15.6,129
2012,488,471,-111,-188,57,6.1,2495,5,12.8,124
2013,375,521,-276,-345,43,6.5,2653,11,15.7,146
2014,416,535,-256,-325,57,6.2,2604,8,14.5,148
2015,544,522,-111,-265,62,6.6,2748,7,15.0,140
2016,528,500,-111,-187,61,6.8,2686,7,15.3,136
2016
2017,559,514,-93,-239,93,7.6,3108,16,16.4,112
2018,526,516,-138,-290,90,8.2,3210,13,16.4,99
2019,419,537,-266,-346,55,8.5,3200,14,16.8,87
2020,496,494,-140,-249,58,7.5,2957,12,15.5,114
2021,525,606,-301,-368,32,8.2,3173,12,15.8,77
2022,534,488,-100,-206,52,7.7,3010,19,16.8,121
2023,437,685,-484,-446,-28,8.7,3356,29,17.3,91
2024,523,658,-349,-394,-1,8.3,3215,18,16.2,88
2025,483,524,-177,-293,115,7.7,3026,24,15.9,139
2026,615,660,-262,-351,110,7.9,3073,12,15.7,99
2027,407,638,-450,-449,25,8.1,3144,17,16.1,107
2028,634,491,-1,-184,138,7.0,2914,4,15.8,131
2029,525,672,-410,-433,11,7.6,2932,10,15.8,112
2030,430,679,-452,-491,23,8.3,3263,22,16.2,97
2031,543,471,-68,-183,78,8.4,3133,12,15.9,103
2032,405,511,-242,-284,25,6.7,2868,9,15.5,145
2033,441,521,-227,-319,107,7.4,2938,14,16.3,123
2034,529,548,-167,-311,112,7.2,2946,7,13.8,109
2035,479,522,-187,-326,115,8.1,3111,11,16.5,104
2036,505,550,-198,-277,44,9.1,3450,15,17.2,81
2037,424,541,-255,-359,95,7.7,2981,11,16.0,111
2038,576,514,-80,-247,109,7.9,3040,16,15.6,97
2039,535,511,-119,-307,130,8.4,3176,13,16.6,104
2040,529,520,-129,-237,72,7.0,2937,14,16.6,138
2041,485,515,-166,-313,120,8.1,3105,9,16.2,102
2042,577,499,-71,-258,100,8.5,3275,4,16.4,89
2043,522,505,-136,-243,88,8.4,3262,12,16.3,95
2044,467,496,-175,-259,36,7.1,2854,3,14.4,112
2045,488,497,-139,-263,115,6.5,2736,12,15.6,146
2046,521,509,-137,-243,57,8.4,3202,19,16.8,91
