year,V1,V2,V3,V9
,label V1-EMU,label V2-EMU,label V3,label V9-EMU
1987,855,10,-253,7
1988,1166,9,-359,4
1989,1230,8,-358,0
1990,1095,10,-267,1
1991,1044,8,-412,1
1992,876,8,-141,1
1993,1260,11,-441,0
1994,887,8,-330,5
1995,980,10,-250,2
1996,908,8,-328,2
1997,1002,8,-415,1
1998,1146,10,-292,1
1999,981,9,-408,2
2000,863,7,-339,4
2001,943,9,-231,1
2002,991,8,-203,1
2003,987,10,-278,4
2004,907,8,-299,0
2005,1088,7,-302,2
2006,916,8,-265,3
2007,880,8,-305,5
2008,1105,11,-309,0
2009,1018,9,-210,1
2010,997,7,-219,2
2011,1092,10,-310,1
2012,638,6,-188,7
2013,1029,11,-345,2
2014,1054,7,-325,1
2015,1031,9,-265,0
2016,914,10,-187,5
2016
2017,1169,11,-239,1
2018,1218,11,-290,0
2019,1255,12,-346,0
2020,1036,10,-249,1
2021,1091,10,-368,2
2022,1216,10,-206,0
2023,1348,11,-446,0
2024,1173,10,-394,0
2025,1310,9,-293,0
2026,1150,10,-351,0
2027,1223,10,-449,0
2028,1110,11,-184,0
2029,1022,10,-433,0
2030,1310,10,-491,0
2031,1132,10,-183,0
2032,1081,9,-284,7
2033,1186,11,-319,0
2034,979,7,-311,0
2035,1200,10,-326,0
2036,1331,10,-277,0
2037,1167,10,-359,0
2038,1068,8,-247,0
2039,1213,11,-307,0
2040,1189,11,-237,0
2041,1209,11,-313,0
2042,1102,12,-258,2
2043,1188,12,-243,0
2044,1012,10,-259,0
2045,1089,8,-263,4
2046,1181,11,-243,0
